Name,Duration_(s),Source_Counts(ph)_(0.2-5_MeV),Asymmetry,Coverage,Background_Counts,MDP99_(%),Class,Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Start_Time_(MJD),Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV),StarttimeMJD,EndtimeMJD,Threshold,QuiescentBkg,QuiescentBkgErr,ThresholdPercent
4FGL J1512.8-0906,2419200.0,26249.897563607377,0.25,0.007017543859649123,604800.0,43.27531868685144,FSRQ,6265.424636687712,0.0025898746018054365,57626.50001157408,0.0008287509046693094,0.0030441878001109712,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1512.8-0906,3628800.0,27540.395320924392,0.6666666666666666,0.010526315789473684,907200.0,50.20088497240879,FSRQ,6573.445512681298,0.0018114653639443614,58571.50001157408,0.0008287509046693094,0.0026853671848887655,55000.0,59000.0,1.5e-06,6.358717712177123e-07,3.3976123217325983e-09,0.5
4FGL J1522.1+3144,2116800.0,714.1856545914363,0.42857142857142855,0.04929577464788732,529200.0,1457.5641829106746,FSRQ,180.20785374623736,8.513220604036157e-05,55502.00001157408,4.145522513060031e-05,0.00010519118594226494,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1522.1+3144,1814400.0,462.6969027520029,0.0,0.04225352112676056,453600.0,2082.559207101561,FSRQ,116.75061693541019,6.434668040972784e-05,55575.50001157408,4.145522513060031e-05,9.30610311669407e-05,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1522.1+3144,604800.0,160.138103308867,0.0,0.014084507042253521,151200.0,3474.138393664584,FSRQ,40.40706182595197,6.681061809846556e-05,55666.50001157408,4.145522513060031e-05,6.681061809846556e-05,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1522.1+3144,4233600.0,900.8620109545622,-0.7142857142857143,0.09859154929577464,1058400.0,1633.7568709127665,FSRQ,227.31121588897238,5.369218062381245e-05,55708.50001157408,4.145522513060031e-05,6.946408945556775e-05,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1522.1+3144,3024000.0,617.8377886526499,0.0,0.07042253521126761,756000.0,2013.2599677411583,FSRQ,155.8967491724672,5.155315779512804e-05,55869.50001157408,4.145522513060031e-05,6.595771659082558e-05,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1522.1+3144,1814400.0,442.70803311912294,0.0,0.04225352112676056,453600.0,2176.541677166759,FSRQ,111.70689857983035,6.156685327371602e-05,55932.50001157408,4.145522513060031e-05,6.700015176683001e-05,55500.0,56000.0,5e-07,3.8677419354838706e-07,6.512664562040396e-09,0.5
4FGL J1642.9+3948,604800.0,3219.2765971775516,0.0,0.005917159763313609,151200.0,174.55347607032877,FSRQ,764.2560361107312,0.0012636508533576906,59670.50001157408,0.0004177694111052925,0.0012636508533576906,59300.0,60500.0,5e-07,1.8226623376623378e-07,2.9974111618623534e-09,0.5
4FGL J1642.9+3948,604800.0,3551.9351788858976,0.0,0.005917159763313609,151200.0,158.3758833685365,FSRQ,843.2291598421734,0.0013942281082046518,59684.50001157408,0.0004177694111052925,0.0013942281082046518,59300.0,60500.0,5e-07,1.8226623376623378e-07,2.9974111618623534e-09,0.5
