4FGL_name	redshift	SED type	nu_sync
4FGL J2143.1-3929	0.429	HSP	1.04592372E15
4FGL J2143.5+1743	0.211	LSP	4.315191E13
4FGL J2143.9+3337	-3333	LSP	3.31131126E12
4FGL J2144.2+3132	-3333	ISP	2.45470887E14
4FGL J2144.3-7802	0.732	LSP	1.40442966E13
4FGL J2144.8-1817	-3333	ISP	8.5113803E14
4FGL J2145.0-3356	1.36	LSP	9.3325435E12
4FGL J2145.5+1006	2.82632	ISP	1.81551573E14
4FGL J2145.7+0718	0.237	LSP	4.216965E13
4FGL J2146.4-1528	0.698	LSP	9.885531E12
4FGL J2146.5-1344	0.42		0.0
4FGL J2146.8+0425	-3333	LSP	1.31825677E12
4FGL J2147.1+0931	1.113	LSP	2.57039584E12
4FGL J2147.3-7536	1.138	LSP	6.3826349E12
4FGL J2148.0-0733	-3333	ISP	6.2373481E14
4FGL J2148.6+0652	0.99	LSP	3.38844162E12
4FGL J2148.9-0121	0.20333		0.0
4FGL J2149.6+0323	-3333	LSP	5.7543993E13
4FGL J2149.7+1917	-3333	LSP	7.9432825E12
4FGL J2150.1-1410	0.229	ISP	3.01995156E14
4FGL J2150.7-1750	0.1855	ISP	2.72270124E14
4FGL J2150.7-2810	0.865	LSP	2.51188635E12
4FGL J2150.8+1118	0.494635	ISP	2.81838304E14
4FGL J2151.7-2749	1.485	LSP	1.18850218E13
4FGL J2151.8-3027	2.345	LSP	1.69824367E12
4FGL J2152.0-1205	0.121	ISP	2.85759039E14
4FGL J2152.5+1737	0.874	LSP	2.29086761E13
4FGL J2153.1-0041	0.341	ISP	3.01995156E14
4FGL J2153.8-1137	1.582	LSP	5.7543995E12
4FGL J2156.0+1818	-3333		0.0
4FGL J2156.0-6942	0.028273	LSP	4.8977882E13
4FGL J2156.3-0036	0.495	LSP	3.54813398E12
4FGL J2156.9-0854	1.017	ISP	1.73780081E14
4FGL J2157.5+3127	1.486	LSP	9.3325435E12
4FGL J2158.1-1501	0.672	LSP	7.5857757E12
4FGL J2158.5-7550	-3333	LSP	2.89734289E12
4FGL J2158.8-3013	0.116	HSP	5.6885296E15
4FGL J2159.1-2840	0.27	HSP	2.51188639E15
4FGL J2159.8-4751	-3333	LSP	6.6450767E12
4FGL J2200.1+2138	-3333	LSP	3.9810719E13
4FGL J2200.3+1029	0.172	LSP	1.0964782E13
4FGL J2200.6+0232	1.323	LSP	1.21618616E13
4FGL J2200.7-2414	-3333	LSP	3.31131115E13
4FGL J2201.0-5907	-3333	HSP	9.4406087E15
4FGL J2201.5-8339	1.865	LSP	7.9432825E12
4FGL J2201.5+2950	-3333	HSP	3.89045144E15
4FGL J2201.9-1706	-3333	HSP	2.63026804E17
4FGL J2202.7+4216	0.069	LSP	3.86367E13
4FGL J2202.7-5637	0.0489		0.0
4FGL J2203.4+1725	1.076	LSP	1.23594741E13
4FGL J2204.3+0438	0.027	ISP	2.75422864E14
4FGL J2204.5+3634	0.073		0.0
4FGL J2205.0+7432	-3333	LSP	3.98107161E12
4FGL J2206.8-0032	1.053	LSP	6.9183099E12
4FGL J2207.0+3607	-3333		0.0
4FGL J2207.1+4316	-3333	LSP	6.2373484E12
4FGL J2207.5-5346	1.215	LSP	4.7863012E12
4FGL J2207.6+0053	0.9696		0.0
4FGL J2208.1-4507	-3333	ISP	8.5113803E14
4FGL J2208.2+0350	-3333		0.0
4FGL J2209.4+4329	-3333		0.0
4FGL J2209.7-0451	0.3967		0.0
4FGL J2209.8-5028	-3333		0.0
4FGL J2210.5+3623	-3333	HSP	1.31825929E17
4FGL J2210.8+3203	-3333		0.0
4FGL J2211.0-0003	0.362	ISP	2.16271853E14
4FGL J2211.2-1325	0.392	LSP	2.90068124E13
4FGL J2211.4-7040	-3333	HSP	1.7782794E15
4FGL J2211.9+0821	-3333	LSP	1.58489253E13
4FGL J2212.0+2356	1.125	LSP	8.3176378E11
4FGL J2212.2-7251	-3333	ISP	5.24807456E14
4FGL J2212.6+2800	-3333	LSP	7.0794575E13
4FGL J2212.8+0647	1.12	LSP	3.89045158E12
4FGL J2212.9-2526	1.833	LSP	8.9125091E12
4FGL J2213.5-4754	-3333		0.0
4FGL J2215.4+0544	-3333		0.0
4FGL J2216.8+3103	2.462		0.0
4FGL J2216.9+2421	0.505	LSP	1.0964782E13
4FGL J2218.6+1941	-3333		0.0
4FGL J2219.2+1806	1.071	LSP	2.37137376E12
4FGL J2219.2-0342	0.901	LSP	2.08929607E13
4FGL J2220.5+2813	0.148	HSP	5.0118725E15
4FGL J2221.5-5225	0.34	HSP	8.035261E15
4FGL J2221.8+3358	-3333	LSP	9.6605013E13
4FGL J2221.9-3504	0.298		0.0
4FGL J2222.8+1209	-3333	LSP	4.7863012E12
4FGL J2223.3+0102	-3333	LSP	1.51356126E13
4FGL J2224.0-1127	0.115	LSP	2.51188646E13
4FGL J2224.3+7737	-3333	HSP	3.63078067E15
4FGL J2224.5+0353	-3333	HSP	7.498942E15
4FGL J2225.5-1114	0.997	LSP	5.3088443E12
4FGL J2225.6+2120	1.959	LSP	1.05925375E13
4FGL J2225.7-0457	1.404	LSP	9.1201082E12
4FGL J2226.6+0210	-3333		0.0
4FGL J2226.8+0051	2.262	LSP	5.7543995E12
4FGL J2227.9-3031	0.056015		0.0
4FGL J2227.9+0036	2.145	ISP	1.56675105E14
4FGL J2228.0-4155	-3333		0.0
4FGL J2228.5+2211	-3333	ISP	1.36458317E14
4FGL J2228.6-1636	0.525	ISP	2.58821289E14
4FGL J2229.1+2254	-3333		0.0
4FGL J2229.2-6911	-3333		0.0
4FGL J2229.7-0832	1.56	LSP	4.7973343E12
4FGL J2230.9-7815	0.511	LSP	7.7624714E13
4FGL J2231.0-4416	1.326	LSP	9.1201082E12
4FGL J2231.6+2754	-3333		0.0
4FGL J2232.3+7616	-3333		0.0
4FGL J2232.6+1143	1.037	LSP	2.95120929E12
4FGL J2232.6-2023	0.386		0.0
4FGL J2232.8+1334	0.214	HSP	3.16227763E18
4FGL J2233.9-1229	-3333		0.0
4FGL J2234.1-2656	-3333	LSP	3.9810719E13
4FGL J2235.1-0623	-3333	LSP	5.1286137E13
4FGL J2235.3+1818	-3333	ISP	1.01157947E14
4FGL J2235.3-4836	0.51	LSP	3.54813398E12
4FGL J2235.8-3627	-3333	ISP	1.0E14
4FGL J2236.2-1706	0.647	LSP	3.12607936E13
4FGL J2236.3+2828	0.79	LSP	9.0782051E12
4FGL J2236.4-2309	-3333	LSP	2.18776168E12
4FGL J2236.5-1433	0.325	LSP	1.13240032E13
4FGL J2236.6+3706	0.235		0.0
4FGL J2237.0-3921	0.297	LSP	1.02329295E13
4FGL J2239.2-5657	0.569		0.0
4FGL J2239.5-2440	-3333		0.0
4FGL J2240.3-1246	-3333		0.0
4FGL J2240.7-4746	-3333		0.0
4FGL J2241.1-4122	-3333		0.0
4FGL J2241.2+4120	0.52	LSP	1.0964782E13
4FGL J2241.3+2943	-3333		0.0
4FGL J2241.5+0454	-3333	HSP	5.0118704E15
4FGL J2243.4-2544	0.774	LSP	3.9810719E13
4FGL J2243.5-3931	-3333	LSP	6.7608296E12
4FGL J2243.7-1231	0.226		0.0
4FGL J2243.8-2510	-3333	LSP	2.95120929E12
4FGL J2243.9+2021	-3333	HSP	1.11943786E15
4FGL J2244.2+4057	1.171	LSP	5.4954086E12
4FGL J2244.6+2502	0.65	ISP	1.92309174E14
4FGL J2244.9-0007	0.7	HSP	8.317638E15
4FGL J2245.5-1734	-3333		0.0
4FGL J2245.9+1544	0.5965	ISP	2.08929607E14
4FGL J2246.5-1204	0.632	LSP	3.53183439E12
4FGL J2246.7-5207	0.09791	HSP	9.1201081E17
4FGL J2247.1+4658	-3333		0.0
4FGL J2247.4-0001	0.949	LSP	3.38844147E13
4FGL J2247.5-3700	2.252	LSP	2.51188635E12
4FGL J2247.8+4413	-3333	HSP	1.44543978E16
4FGL J2248.7-3235	2.268	LSP	1.34121993E12
4FGL J2248.7-4302	-3333		0.0
4FGL J2248.9+2107	1.274	LSP	2.29086593E12
4FGL J2249.4-1300	0.5		0.0
4FGL J2249.7-5944	-3333	HSP	3.42767784E15
4FGL J2249.9+0452	-3333	LSP	9.8855308E13
4FGL J2250.0-1250	-3333	LSP	1.25892538E13
4FGL J2250.0+3825	0.119	HSP	2.2908677E16
4FGL J2250.4-4206	0.119	ISP	1.14815364E14
4FGL J2250.4+1748	0.344		0.0
4FGL J2250.7-2806	0.525	LSP	5.0003454E12
4FGL J2251.5-4928	-3333	ISP	1.14815364E14
4FGL J2251.7-3208	0.246	HSP	2.08929612E18
4FGL J2252.0+8149	-3333		0.0
4FGL J2252.0+4031	0.229		0.0
4FGL J2252.6+1245	0.496476	ISP	2.72270124E14
4FGL J2253.2-1232	-3333	LSP	1.97242271E12
4FGL J2253.3+3233	0.2566	LSP	7.9432825E12
4FGL J2253.7+1405	0.327		0.0
4FGL J2253.9+1609	0.859	LSP	1.28528668E13
4FGL J2254.2+4305	-3333		0.0
4FGL J2254.8-2725	0.333	ISP	3.7153524E14
4FGL J2255.2+2411	1.370242	LSP	8.4722743E13
4FGL J2255.8-6543	0.2477	LSP	2.30409393E13
4FGL J2256.0-2740	1.751	LSP	3.01995173E13
4FGL J2256.4-7119	-3333	LSP	4.24130983E12
4FGL J2256.6-2011	-3333	LSP	1.20226442E13
4FGL J2256.7+1307	-3333	ISP	2.98538278E14
4FGL J2257.5+0748	0.19	LSP	6.0953691E12
4FGL J2258.1-2759	0.926	LSP	3.25087291E12
4FGL J2258.3-3643	-3333	ISP	6.0255962E14
4FGL J2258.4-5524	0.479	HSP	5.6885296E15
4FGL J2258.5-8247	-3333	ISP	1.58489326E14
4FGL J2259.7-3549	0.753	LSP	7.3960527E12
4FGL J2259.8-1552	-3333	LSP	5.5590424E13
4FGL J2300.1+4053	-3333	HSP	2.2908677E16
4FGL J2300.3+3136	-3333	ISP	2.34422889E14
4FGL J2300.7-2645	1.476	LSP	4.466836E13
4FGL J2300.8-0736	-3333	ISP	1.58489326E14
4FGL J2300.9+7108	-3333		0.0
4FGL J2301.0-0158	0.778	LSP	3.48738578E12
4FGL J2302.8-1841	0.128929	LSP	6.4565421E13
4FGL J2304.3+0618	1.268	LSP	3.63078065E12
4FGL J2304.6+3704	-3333	HSP	2.60015946E16
4FGL J2306.6-1105	-3333	ISP	3.63078047E14
4FGL J2307.4-1206	0.47	HSP	7.9432822E15
4FGL J2307.5+8629	-3333	LSP	1.31825643E13
4FGL J2307.6+1451	0.503	LSP	1.18850218E13
4FGL J2308.6-4555	-3333	LSP	1.73779987E13
4FGL J2308.9+1111	-3333	LSP	8.9639617E12
4FGL J2309.7-3632	-3333	HSP	7.3282455E15
4FGL J2311.0+0205	-3333	LSP	8.7096358E13
4FGL J2311.0+3425	1.817	LSP	9.885531E12
4FGL J2311.7+2604	1.747	LSP	9.2257145E12
4FGL J2311.8+4541	1.447	LSP	1.73780081E12
4FGL J2312.5+7241	-3333	LSP	3.42767777E12
4FGL J2313.4-6922	-3333	HSP	6.91831E17
4FGL J2313.5+3945	-3333		0.0
4FGL J2313.9-4501	2.884	LSP	1.20226447E12
4FGL J2314.0+1445	0.164	HSP	1.18850223E17
4FGL J2315.6-5018	0.811	LSP	5.8884363E12
4FGL J2316.9-5210	0.646		0.0
4FGL J2317.0+3756	-3333	LSP	5.0118724E13
4FGL J2317.4-4533	-3333	HSP	2.34422885E15
4FGL J2318.2+1915	2.163	LSP	5.7543995E12
4FGL J2318.6-1657	2.462	LSP	2.37137376E12
4FGL J2319.1-4207	0.054541	HSP	3.63078067E15
4FGL J2319.6-0456	-3333	ISP	3.60994014E14
4FGL J2319.7+1609	-3333	HSP	7.3282455E15
4FGL J2320.8-0823	3.164	LSP	1.86208706E13
4FGL J2321.0-6308	0.2		0.0
4FGL J2321.0+2836	-3333	LSP	8.3176393E12
4FGL J2321.5-1619	0.694		0.0
4FGL J2321.7-6438	-3333	ISP	5.1582215E14
4FGL J2321.9+3204	1.489	LSP	5.7543995E12
4FGL J2321.9+2734	1.253	LSP	1.0964782E13
4FGL J2322.1+4440	1.31	LSP	1.71790841E12
4FGL J2322.4-2906	-3333	LSP	1.63117143E13
4FGL J2322.6-0735	-3333	LSP	2.43220401E12
4FGL J2322.7+3436	0.098	HSP	1.07151929E16
4FGL J2322.8-4916	0.38	HSP	4.16869392E15
4FGL J2323.5-0317	1.393	LSP	5.8613815E12
4FGL J2323.6-0617	2.144	LSP	2.55564186E12
4FGL J2323.8+4210	0.059	HSP	7.3282455E15
4FGL J2324.7-4041	0.173587	HSP	5.6885296E15
4FGL J2324.7+0801	-3333	ISP	1.0E14
4FGL J2325.2-2010	-3333	HSP	2.15030464E15
4FGL J2325.2+3957	-3333	LSP	3.42767792E13
4FGL J2325.4-4800	0.221	ISP	2.99916258E14
4FGL J2325.4-3559	0.36	LSP	7.8523562E13
4FGL J2325.6+1644	-3333	HSP	2.51188639E15
4FGL J2325.7+1821	-3333	LSP	7.9432825E12
4FGL J2326.2+0113	0.335	LSP	1.49623564E13
4FGL J2326.9-0201	0.188	HSP	1.25892538E15
4FGL J2327.3+4717	-3333		0.0
4FGL J2327.4+0444	-3333	ISP	2.72270124E14
4FGL J2327.5-3259	-3333		0.0
4FGL J2327.5+0939	1.843	LSP	1.81970089E12
4FGL J2328.3-4036	1.972	LSP	1.53992655E13
4FGL J2329.0+0832	0.948	LSP	4.5081669E12
4FGL J2329.2+3755	0.264	HSP	8.035261E15
4FGL J2329.3-4955	0.518	LSP	4.8977884E12
4FGL J2329.3-4733	1.302	LSP	2.75422878E12
4FGL J2329.7-2118	0.030798		0.0
4FGL J2330.2+7759	-3333		0.0
4FGL J2330.3-2332	-3333	HSP	2.66072499E15
4FGL J2330.3-2948	0.2971	ISP	8.5113803E14
4FGL J2330.4+1230	-3333	LSP	9.1201089E13
4FGL J2330.5+1102	1.489	LSP	1.0964782E13
4FGL J2330.6-3726	0.279	LSP	2.51188646E13
4FGL J2331.0-2147	0.563	LSP	7.0794577E12
4FGL J2331.1-1653	-3333		0.0
4FGL J2331.2-3839	-3333		0.0
4FGL J2331.3-1558	1.153	LSP	3.59749334E12
4FGL J2331.5-0258	-3333	HSP	4.16869392E15
4FGL J2332.1-4118	0.671	LSP	2.81838292E13
4FGL J2333.4-0133	1.062	LSP	5.2480746E12
4FGL J2333.9-2343	-3333	LSP	2.26464188E13
4FGL J2334.0-2528	-3333	HSP	1.25892653E16
4FGL J2334.2+0736	0.401	LSP	5.4450266E12
4FGL J2334.8+1432	0.415	LSP	9.120108E13
4FGL J2335.4-0128	1.182	LSP	2.52348072E12
4FGL J2335.9-5811	-3333		0.0
4FGL J2336.2-3136	-3333		0.0
4FGL J2336.5-7622	-3333		0.0
4FGL J2336.6+2356	0.1267	LSP	9.9999998E12
4FGL J2336.6-4115	1.406	LSP	1.0964782E13
4FGL J2336.9-5859	-3333	LSP	1.88364908E12
4FGL J2338.0-0230	1.071	LSP	8.4236441E12
4FGL J2338.1+0325	0.27	ISP	1.07151935E14
4FGL J2338.9+2124	0.291	ISP	1.31825674E14
4FGL J2339.2-7403	-3333	HSP	4.21696519E17
4FGL J2339.3-2656	-3333		0.0
4FGL J2339.6+0242	2.666	LSP	1.24451459E13
4FGL J2340.5+3854	-3333	HSP	4.41570446E15
4FGL J2340.8+8015	0.274	HSP	2.81838304E15
4FGL J2341.8-2917	0.0517	ISP	3.16227772E14
4FGL J2343.6+3438	0.366	HSP	3.98107184E17
4FGL J2343.7-5624	1.2399	LSP	3.5481337E13
4FGL J2343.9+1539	1.444784	ISP	1.07151868E14
4FGL J2343.9+0546	-3333	HSP	1.09144031E15
4FGL J2345.2-1555	0.621	LSP	1.07646519E13
4FGL J2345.9+3413	-3333	HSP	6.0953666E15
4FGL J2346.7+0705	0.17	ISP	5.6234131E14
4FGL J2346.7+8008	-3333	LSP	1.42889399E12
4FGL J2348.0-1630	0.576	LSP	5.0582467E12
4FGL J2348.1-4934	-3333	LSP	8.9125091E12
4FGL J2348.3-6049	-3333	LSP	9.9999998E12
4FGL J2348.6-0426	1.106	LSP	3.54813556E12
4FGL J2349.2+4535	-3333		0.0
4FGL J2349.4+0534	0.419	LSP	2.41268152E13
4FGL J2350.4-0559	0.515	LSP	3.09029377E13
4FGL J2350.6-3005	0.22368	HSP	5.0118725E15
4FGL J2350.9-1416	-3333	HSP	3.16227758E15
4FGL J2351.3-7559	-3333	HSP	3.01995176E15
4FGL J2351.7-3416	-3333		0.0
4FGL J2352.0+1750	-3333	ISP	2.72270124E14
4FGL J2352.1-4301	-3333	LSP	3.9810752E13
4FGL J2352.9+3031	-3333	LSP	1.25892538E13
4FGL J2353.1-4806	-3333		0.0
4FGL J2353.5-1457	-3333		0.0
4FGL J2353.7-3037	0.737	LSP	2.78612117E13
4FGL J2353.8-3911	-3333		0.0
4FGL J2354.1+2720	0.149472	LSP	4.6773515E13
4FGL J2354.1-0958	0.989	LSP	7.5857757E12
4FGL J2354.6+4554	1.992	LSP	1.58489313E12
4FGL J2354.9+8151	1.344	LSP	6.9183099E12
4FGL J2355.7-3351	-3333	HSP	3.16227758E15
4FGL J2356.2+4036	0.131	HSP	4.46683605E15
4FGL J2357.0-4840	-3333	LSP	1.94536014E13
4FGL J2357.4-0152	0.812	LSP	1.0964782E13
4FGL J2357.4-1718	0.85		0.0
4FGL J2357.8-5311	1.006	LSP	3.07609679E12
4FGL J2358.0-4601	0.444	LSP	5.7543995E12
4FGL J2358.1-2853	-3333	ISP	1.20226444E14
4FGL J2358.3-1021	1.638	LSP	1.78854547E12
4FGL J2358.3+3830	0.2		0.0
4FGL J2358.5-1808	0.057553	HSP	2.24388191E15
4FGL J2359.0+3922	1.198	LSP	4.5185594E12
4FGL J2359.0-3038	0.165	HSP	1.97242267E17
4FGL J2359.1+1719	-3333	ISP	1.64058976E14
4FGL J2359.2-3134	0.99	LSP	1.64437177E12
4FGL J2359.3+0215	-3333	LSP	1.44543979E13
4FGL J2359.3-2049	0.096	LSP	3.10813603E12
4FGL J2359.7-5041	-3333	LSP	5.3088491E12
4FGL J2359.9-3736	-3333	LSP	5.9566216E12
4FGL J2359.9+3145	-3333	HSP	2.51188424E15
4FGL J0012.0+7043	-3333	LSP	5.7543995E12
4FGL J0014.7+5801	-3333		0.0
4FGL J0014.8+6118	-3333	LSP	2.08929607E13
4FGL J0015.6+5551	-3333	HSP	5.6885296E15
4FGL J0020.3+6919	-3333	LSP	7.3282455E12
4FGL J0035.8+6131	-3333		0.0
4FGL J0035.9+5950	-3333	HSP	1.12201846E17
4FGL J0041.3+6052	-3333		0.0
4FGL J0044.8+6802	-3333		0.0
4FGL J0047.0+5657	0.747	LSP	5.4954086E13
4FGL J0047.9+5448	-3333	HSP	7.0794579E15
4FGL J0102.1+5846	-3333	HSP	1.20226416E15
4FGL J0102.8+5824	0.644	LSP	4.5185594E12
4FGL J0103.5+5337	-3333		0.0
4FGL J0109.7+6133	0.783	LSP	1.51356126E13
4FGL J0110.1+6805	0.29	ISP	7.0794577E14
4FGL J0114.0+6418	-3333	ISP	1.09647822E14
4FGL J0128.3+5710	-3333		0.0
4FGL J0129.0+6312	-3333		0.0
4FGL J0131.1+6120	-3333	HSP	9.2257143E16
4FGL J0131.2+5547	0.036489		0.0
4FGL J0135.0+5338	-3333	LSP	7.9432825E12
4FGL J0137.9+5814	-3333	HSP	2.5118865E16
4FGL J0148.2+5201	-3333		0.0
4FGL J0151.7+5455	-3333		0.0
4FGL J0153.4+7114	0.022	ISP	9.4406086E14
4FGL J0203.9+5411	-3333	LSP	9.8855278E12
4FGL J0209.7+6437	-3333		0.0
4FGL J0214.3+5145	0.049	HSP	1.51356125E17
4FGL J0223.0+6821	-3333	HSP	5.0118725E15
4FGL J0223.5+5415	-3333		0.0
4FGL J0228.7+6718	0.523	LSP	7.9432825E12
4FGL J0241.3+6543	-3333	HSP	3.16227758E15
4FGL J0242.3+5216	-3333		0.0
4FGL J0248.6+5131	-3333		0.0
4FGL J0250.7+5630	-3333	HSP	1.56675103E16
4FGL J0253.9+5103	1.732	LSP	3.54813398E12
4FGL J0259.3+5453	-3333		0.0
4FGL J0303.6+4716	-3333	LSP	2.05352495E13
4FGL J0304.5+6821	-3333	LSP	4.16869384E12
4FGL J0307.4+4915	-3333		0.0
4FGL J0311.2+6856	-3333		0.0
4FGL J0322.4+6606	-3333		0.0
4FGL J0325.2+4705	-3333	LSP	1.99526313E13
4FGL J0330.6+4659	-3333		0.0
4FGL J0331.9+6307	-3333	ISP	1.4454397E14
4FGL J0333.9+6537	-3333	LSP	7.6559663E13
4FGL J0347.0+4844	2.043	LSP	5.3088443E12
4FGL J0348.2+6035	-3333		0.0
4FGL J0348.8+4610	1.853		0.0
4FGL J0353.0+5654	-3333	HSP	2.2908677E16
4FGL J0354.4+4643	-3333		0.0
4FGL J0358.9+6004	0.455	LSP	7.5162289E12
4FGL J0359.6+5057	1.52	LSP	3.49140314E12
4FGL J0402.9+6433	-3333		0.0
4FGL J0410.9+4216	-3333	LSP	4.315191E13
4FGL J0418.2+3807	0.0485	LSP	2.2646444E13
4FGL J0420.2+4012	0.132		0.0
4FGL J0423.9+4150	-3333	LSP	6.7608296E12
4FGL J0425.3+6319	-3333		0.0
4FGL J0440.2+4246	-3333	LSP	4.36516186E12
4FGL J0444.6+3425	-3333	LSP	1.01157941E13
4FGL J0449.6+3027	-3333		0.0
4FGL J0451.8+5721	-3333		0.0
4FGL J0453.9+3727	-3333	LSP	2.37137371E13
4FGL J0458.6+5509	-3333	LSP	3.27340943E12
4FGL J0500.1+5447	-3333		0.0
4FGL J0500.2+5237	-3333		0.0
4FGL J0501.7+3048	-3333		0.0
4FGL J0502.5+3438	-3333		0.0
4FGL J0503.6+4518	-3333	HSP	4.5708819E15
4FGL J0505.8+3322	-3333		0.0
4FGL J0507.9+4647	-3333		0.0
4FGL J0508.2+5211	-3333		0.0
4FGL J0509.2+5550	-3333		0.0
4FGL J0512.8+4041	-3333	LSP	3.9810719E13
4FGL J0516.7+2743	-3333	LSP	5.7544026E12
4FGL J0519.6+2744	-3333		0.0
4FGL J0520.4+3607	-3333	LSP	7.9432752E12
4FGL J0521.7+2112	0.108	HSP	1.41253757E15
4FGL J0524.5+2839	1.5		0.0
4FGL J0526.3+2246	-3333		0.0
4FGL J0533.3+4823	1.16	LSP	9.3325435E12
4FGL J0536.2+1733	-3333	ISP	1.31825674E14
4FGL J0539.0+1644	-3333		0.0
4FGL J0539.6+1432	2.69	LSP	2.18776168E12
4FGL J0540.0+1209	-3333		0.0
4FGL J0542.4+3547	-3333		0.0
4FGL J0549.0+3258	-3333		0.0
4FGL J0550.9+2552	-3333		0.0
4FGL J0552.4+3755	0.815	LSP	3.84591777E12
4FGL J0555.6+3947	2.365	LSP	3.42767796E11
4FGL J0559.6+3044	-3333		0.0
4FGL J0600.3+1244	-3333	HSP	1.0471286E16
4FGL J0601.0+3838	-3333	LSP	6.3826347E13
4FGL J0601.4+2320	0.274	LSP	1.77827941E13
4FGL J0603.9+2159	-3333		0.0
4FGL J0609.5+1402	-3333		0.0
4FGL J0610.7+1656	-3333		0.0
4FGL J0611.6+2803	-3333		0.0
4FGL J0614.9+2426	-3333		0.0
4FGL J0620.7+2643	0.134	HSP	2.60015946E16
4FGL J0621.8+1746	-3333		0.0
4FGL J0622.9+3326	1.062	LSP	5.1286141E12
4FGL J0623.2+3044	-3333		0.0
4FGL J0627.0+2623	-3333	ISP	5.6234131E14
4FGL J0629.6+2435	-3333		0.0
4FGL J0631.1+2020	-3333		0.0
4FGL J0632.0-1032	-3333		0.0
4FGL J0638.7+2753	-3333		0.0
4FGL J0640.0-1253	0.135	HSP	2.95120925E16
4FGL J0640.8+2432	-3333		0.0
4FGL J0641.7-0320	1.196	LSP	5.8884363E12
4FGL J0643.3+0857	0.882	LSP	5.8884363E12
4FGL J0648.1+1605	-3333		0.0
4FGL J0648.2+1745	-3333		0.0
4FGL J0648.4-1743	1.232	LSP	3.89045158E12
4FGL J0648.7+1516	0.179	HSP	6.3095732E16
4FGL J0649.3+2230	-3333		0.0
4FGL J0650.2-1636	-3333	LSP	3.71535217E11
4FGL J0652.5+1932	-3333		0.0
4FGL J0653.6+1636	0.065252		0.0
4FGL J0654.3+0923	-3333		0.0
4FGL J0656.3-0322	0.634	LSP	1.69824367E12
4FGL J0656.3-2404	0.371	HSP	9.9999999E14
4FGL J0658.6+0636	-3333		0.0
4FGL J0659.9+1709	1.08		0.0
4FGL J0700.2+1304	-3333	HSP	2.34422885E15
4FGL J0702.7-1951	-3333	LSP	4.8977884E12
4FGL J0703.3-1042	-3333		0.0
4FGL J0703.3-0050	-3333	ISP	1.77827937E14
4FGL J0706.1+0246	-3333		0.0
4FGL J0709.2-1527	0.142	HSP	7.6736145E16
4FGL J0709.3+0540	-3333		0.0
4FGL J0709.7-0255	1.472	LSP	6.2373484E12
4FGL J0720.0-3507	-3333	LSP	4.7863012E12
4FGL J0721.3-0222	-3333		0.0
4FGL J0721.3+0405	0.665	LSP	6.2373484E12
4FGL J0723.0-0732	-3333	HSP	2.95120925E16
4FGL J0725.5+0216	-3333		0.0
4FGL J0725.5-0504	-3333		0.0
4FGL J0725.6-3530	-3333		0.0
4FGL J0725.8-0054	0.128	LSP	7.8523563E12
4FGL J0729.1-3131	-3333		0.0
4FGL J0730.3-1141	1.589	LSP	3.25087291E12
4FGL J0730.5-0535	-3333	ISP	5.8210323E14
4FGL J0731.2-1403	-3333		0.0
4FGL J0731.8-3009	-3333		0.0
4FGL J0740.0-0753	-3333		0.0
4FGL J0743.6-3805	-3333	LSP	6.3095733E12
4FGL J0745.4-2447	-3333	LSP	8.3176378E12
4FGL J0746.5-0710	-3333	LSP	2.78612117E13
4FGL J0747.3-3310	-3333	LSP	6.7608296E12
4FGL J0748.0-1638	-3333	LSP	9.0157115E11
4FGL J0749.0-3904	-3333		0.0
4FGL J0749.0-2956	-3333		0.0
4FGL J0752.3-1631	-3333		0.0
4FGL J0754.4-1148	-3333	LSP	1.28824954E13
4FGL J0757.1-3729	-3333		0.0
4FGL J0800.4-2257	-3333	LSP	2.0417379E13
4FGL J0804.0-3629	-3333		0.0
4FGL J0805.8-2331	-3333		0.0
4FGL J0806.9-2151	-3333	LSP	6.7608296E12
4FGL J0807.3-1954	-3333		0.0
4FGL J0810.9-4926	-3333	LSP	2.31739464E12
4FGL J0814.5-2642	-3333	LSP	2.0417379E13
4FGL J0816.7-2420	-3333	LSP	2.18776168E12
4FGL J0820.1-2801	-3333		0.0
4FGL J0822.4-2630	-3333		0.0
4FGL J0823.7-4838	-3333		0.0
4FGL J0825.9-3218	-3333		0.0
4FGL J0825.9-2230	0.91	LSP	3.4514374E13
4FGL J0827.6-3735	-3333		0.0
4FGL J0828.7-2422	-3333		0.0
4FGL J0841.0-2744	-3333	LSP	1.20226421E13
4FGL J0841.3-3554	-3333	HSP	1.12201844E16
4FGL J0844.9-5458	-3333	LSP	9.7723718E12
4FGL J0845.7-5556	0.433	LSP	2.57039584E12
4FGL J0849.4-2911	-3333	ISP	1.69044091E14
4FGL J0849.8-3541	-3333	LSP	7.3282455E12
4FGL J0851.9-5229	-3333		0.0
4FGL J0852.5-5755	-3333	LSP	4.8977884E12
4FGL J0852.9-3824	-3333	LSP	1.31825643E13
4FGL J0853.1-3657	-3333	HSP	1.7782794E15
4FGL J0856.4-5309	-3333		0.0
4FGL J0858.0-3130	-3333	HSP	2.2908677E16
4FGL J0902.5-4801	-3333		0.0
4FGL J0904.5-3513	-3333	LSP	1.46217723E12
4FGL J0904.9-5734	0.695	LSP	1.90546077E13
4FGL J0911.0-5047	-3333	LSP	2.41546088E12
4FGL J0920.2-3835	-3333	ISP	4.51855658E14
