,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
334,4FGL J0539.9-2839,1.566280556374639e-07,0.9540528124989202,3.1813997813912147,60912.0,6091200.0,10.071428571428571,110938.05859222876,56346.50001157408,4868337601.0
335,4FGL J0539.9-2839,2.512308007367859e-07,5.7630335842612785,5.1029530519918795,229392.0,22939200.0,37.92857142857143,134217.27871447266,57872.00001157408,5000140801.0
336,4FGL J0539.9-2839,2.05557722505851e-07,0.6127264592454407,4.175250026451641,29808.0,2980800.0,4.928571428571429,59135.78725347258,59199.50001157408,5114836801.0
337,4FGL J0539.9-2839,7.048031539952723e-07,8.586193943232006,14.315829887044009,121824.0,12182400.0,20.142857142857142,34866.74872642484,59256.50001157408,5119761601.0
338,4FGL J0539.9-2839,3.117779433827509e-07,2.990075188217934,6.332775292929293,95904.0,9590400.0,15.857142857142858,69931.79217302945,59403.50001157408,5132462401.0
339,4FGL J0539.9-2839,1.421581777554509e-07,0.2579317977194901,2.887490327282006,18144.0,1814400.0,3.0,66713.93733989808,59712.50001157408,5159160001.0
340,4FGL J0539.9-2839,1.8586806425458833e-07,0.3854160180383144,3.775317369423549,20736.0,2073600.0,3.4285714285714284,54548.72385410395,59928.50001157408,5177822401.0
341,4FGL J0405.6-1308,4.040740495296901e-07,5.132063688266689,8.603065109817114,127008.0,12700800.0,21.0,59239.730567544044,54687.50001157408,4725000001.0
342,4FGL J0405.6-1308,8.149153750521735e-07,24.502223564768713,17.35021102870837,300672.0,30067200.0,49.714285714285715,45194.99048692636,54851.00001157408,4739126401.0
343,4FGL J0405.6-1308,1.970651070929398e-05,6997.86077891313,419.5676384481783,3551040.0,355104000.0,587.1428571428571,6422.993632229962,55220.00001157408,4771008001.0
344,4FGL J0405.6-1308,6.748733656573083e-06,274.6356669140477,143.68602765728042,406944.0,40694400.0,67.28571428571429,6349.879470131581,59346.50001157408,5127537601.0
345,4FGL J0217.4+7352,1.024823780452348e-06,22.446100368979508,21.54249515995337,219024.0,21902400.0,36.214285714285715,31067.56698176223,55305.50001157408,4778395201.0
346,4FGL J0217.4+7352,9.32079203694927e-06,2388.1658790735123,195.92940871676817,2562192.0,256219200.0,423.64285714285717,11683.120324904654,55584.50001157408,4802500801.0
347,4FGL J0304.5+3349,2.7793120568107435e-05,10892.412999095211,603.0449250891478,3919104.0,391910400.0,648.0,4694.757616517294,54686.00001157408,4724870401.0
348,4FGL J0304.5+3349,7.259632496354514e-06,466.6607922776623,157.51684033503122,642816.0,64281600.0,106.28571428571429,7279.567686398782,59249.00001157408,5119113601.0
349,4FGL J0522.9-3628,6.566315134552095e-07,1.0211933297255418,14.099058089560259,15552.0,1555200.0,2.5714285714285716,12654.233166984024,54714.50001157408,4727332801.0
350,4FGL J0522.9-3628,4.816259862793817e-06,56.80104231784516,103.41375061734604,117936.0,11793600.0,19.5,4750.849468836002,54797.00001157408,4734460801.0
351,4FGL J0522.9-3628,7.634002785917545e-06,122.68147837080932,163.91575263903047,160704.0,16070400.0,26.571428571428573,3499.0493102674377,55041.50001157408,4755585601.0
352,4FGL J0522.9-3628,6.936361868416872e-06,68.32038985915882,148.93614898014047,98496.0,9849600.0,16.285714285714285,3015.59708836404,55269.50001157408,4775284801.0
353,4FGL J0522.9-3628,2.340855266813237e-05,691.6946410801097,502.62367415760923,295488.0,29548800.0,48.857142857142854,1547.8614133621656,55392.50001157408,4785912001.0
354,4FGL J0522.9-3628,1.5652604029715997e-05,430.05842623725295,336.0895250162319,274752.0,27475200.0,45.42857142857143,2231.603090230157,55740.50001157408,4815979201.0
