Source_Name,Flux1000,Energy_Flux100,PL_Index,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,ASSOC1
4FGL J1830.0+1324,5.01555e-10,5.57488e-12,2.08212,24.2383,0.456032,0.174336,bll,MG1 J183001+1323
4FGL J1830.0-1515c,3.18801e-10,3.83645e-12,1.83622,11.9876,0.0,10.0,,
4FGL J1830.1-0212c,1.66434e-09,1.08377e-11,2.56434,5.86278,0.0,10.0,,
4FGL J1830.1-1440,3.95308e-10,4.40447e-12,2.01807,7.539,0.0,10.0,,
4FGL J1830.1+0617,8.50629e-10,1.09612e-11,2.37345,252.084,1.63908,0.400559,fsrq,TXS 1827+062
4FGL J1830.2-4443,7.93183e-10,1.07289e-11,2.58649,396.313,1.04499,0.251544,bcu,PMN J1830-4441
4FGL J1830.2-1005,3.35277e-09,4.42804e-11,2.71124,3.66532,0.0,10.0,spp,SNR G021.5-00.1
4FGL J1830.3-1601,5.32671e-11,1.4912e-12,1.15852,7.9063,0.0,10.0,,
4FGL J1830.7-1634,2.00911e-09,1.41502e-11,2.37592,11.1307,0.104156,0.126167,,
4FGL J1830.7-2713,7.13755e-10,8.3712e-12,2.24753,8.86769,0.0,10.0,bcu,PMN J1831-2714
4FGL J1830.7-3219,2.95948e-10,3.77954e-12,2.36348,18.549,0.580623,0.287743,,
4FGL J1830.8-3132,8.03451e-10,3.99476e-12,2.18861,4.35738,0.0,10.0,,
4FGL J1831.1-6503,6.92223e-10,3.76244e-12,2.18124,6.07323,0.0,10.0,,
4FGL J1831.2+0202,3.97231e-10,7.48522e-12,2.68251,10.5078,0.295382,0.361083,,
4FGL J1831.5-0935,3.71296e-09,4.05161e-11,2.79392,3.04822,0.0,10.0,PSR,PSR J1831-0952
4FGL J1831.6-0223c,1.30657e-09,1.91256e-11,2.49485,4.92042,0.0,10.0,,
4FGL J1831.8-1503,6.77653e-10,2.80362e-12,2.40176,5.93847,0.0,10.0,spp,SNR G017.4-02.3
4FGL J1831.9+3820,1.22742e-10,1.37253e-12,1.99726,10.1929,0.0,10.0,bll,1RXS J183202.2+382132
4FGL J1832.3-1433,5.18902e-10,6.25315e-12,2.29021,10.4214,0.159961,0.591531,spp,SNR G017.8-02.6
4FGL J1832.4-0847,3.7955e-09,2.00578e-11,2.49978,7.21473,0.0,10.0,PSR,PSR J1832-0836
4FGL J1832.4-0152c,8.44253e-10,1.17448e-11,2.44996,2.47887,0.0,10.0,,
4FGL J1832.6-5658,8.38676e-10,9.38899e-12,2.13161,17.3934,0.214538,0.0987464,bll,PMN J1832-5659
4FGL J1832.9-0913,3.4924e-09,1.65331e-11,2.57402,15.0896,0.337809,0.19375,spp,SNR G022.7-00.2
4FGL J1833.0-3840,4.38158e-10,2.59998e-12,2.30433,14.66,0.310163,0.206448,psr,PSR J1833-3840
4FGL J1833.5-1033,8.88378e-09,8.19745e-11,2.50083,3.02755,0.0,10.0,PSR,PSR J1833-1034
4FGL J1833.6-2103,1.42914e-08,1.91627e-10,2.53446,2473.93,0.521591,0.123351,FSRQ,PKS 1830-211
4FGL J1834.1-0706e,6.68194e-09,6.04386e-11,2.09842,6.6113,0.0,10.0,SNR,SNR G024.7+00.6
4FGL J1834.2+3136,2.50741e-10,2.81789e-12,1.97644,8.27373,0.0,10.0,fsrq,4C +31.51
4FGL J1834.2-0827c,4.35359e-09,3.03139e-11,2.60007,3.60329,0.0,10.0,,
4FGL J1834.3+0613,7.40445e-10,4.23776e-12,2.42481,4.95315,0.0,10.0,,
4FGL J1834.5-0846e,9.45415e-09,1.05838e-10,2.13155,2.77741,0.0,10.0,spp,W 41
4FGL J1834.7-0724c,4.38062e-09,2.77353e-11,2.54204,8.45625,0.0,10.0,,
4FGL J1834.7-5858,2.12124e-10,2.78741e-12,2.39434,23.2104,0.778109,0.307644,bll,PKS 1830-589
4FGL J1834.9-0800,4.32049e-09,3.56448e-11,2.62275,5.18313,0.0,10.0,,
4FGL J1834.9-2819,3.76814e-10,5.8083e-12,2.53718,14.5402,0.337332,0.210061,,
4FGL J1835.1-0517,9.97172e-10,4.08198e-12,2.45255,8.75731,0.0766524,0.890611,,
4FGL J1835.3-2439,3.75209e-10,6.5771e-12,2.63289,6.34186,0.0,10.0,,
4FGL J1835.5+1349,3.11466e-10,3.53284e-12,2.17632,17.5946,0.409947,0.302835,bll,TXS 1833+137
4FGL J1835.7-3258,7.29175e-10,4.78983e-12,2.35342,12.6338,0.191654,0.162222,glc,NGC 6652
4FGL J1836.1+1143,2.65512e-10,3.23097e-12,2.30388,5.22496,0.0,10.0,unk,87GB 183342.2+114143
4FGL J1836.2+5925,1.03787e-07,6.19765e-10,2.05499,12.2781,0.00647662,0.0059278,PSR,PSR J1836+5925
4FGL J1836.4+3137,5.03464e-10,6.46398e-12,2.36942,23.2026,0.380215,0.155975,bll,RX J1836.2+3136
4FGL J1836.5+1948,3.98509e-10,4.45139e-12,2.12081,5.17133,0.0,10.0,bcu,NVSS J183632+195047
4FGL J1836.5-0651e,1.94229e-08,2.15937e-10,2.03818,8.60939,0.0,10.0,pwn,HESS J1837-069
4FGL J1836.8-2354,7.08757e-10,5.06418e-12,2.55053,12.1169,0.25197,0.196612,,
4FGL J1836.8-0727,4.5553e-09,3.0838e-11,2.54216,3.84466,0.0,10.0,unk,NVSS J183652-072453
4FGL J1836.9+4439,1.00048e-10,1.14427e-12,1.9265,11.102,0.0,10.0,,
4FGL J1837.0+5347,2.74336e-10,4.54176e-12,2.59174,13.6346,0.201745,0.140389,bcu,NVSS J183710+534704
4FGL J1837.3+1052,4.12843e-10,5.92711e-12,2.47818,34.0544,0.621789,0.223929,bcu,NVSS J183713+105143
4FGL J1837.4-1646,3.40891e-10,7.59658e-12,2.79,8.91262,0.103562,0.787327,bcu,2MASS J18373301-1647530
4FGL J1837.6-2904,5.76681e-10,4.49816e-12,2.43666,24.2921,0.505949,0.192883,NOV,V5668 Sgr
4FGL J1837.8-0604,3.07293e-09,4.13349e-11,2.41798,7.38433,0.0,10.0,PSR,PSR J1837-0604
4FGL J1837.9-0620,2.96922e-09,2.04546e-11,2.4125,8.52131,0.100928,0.440395,,
4FGL J1838.0-0516,1.00444e-09,1.69101e-11,2.60402,7.66738,0.0,10.0,,
4FGL J1838.0-5959,2.23437e-10,2.58123e-12,1.9048,11.6622,0.408685,0.263332,bll,SUMSS J183806-600033
4FGL J1838.1-3352,1.92967e-10,2.49728e-12,2.37814,11.384,0.0,10.0,,
4FGL J1838.2+3223,2.81964e-10,4.06109e-12,2.48096,5.77251,0.0,10.0,,
4FGL J1838.3-2148,2.95734e-10,3.39505e-12,2.20588,3.35214,0.0,10.0,unk,1RXS J183818.2-214857
4FGL J1838.4-6023,1.4198e-10,1.66024e-12,1.88186,19.3906,0.467891,0.471662,bll,2MASS J18382063-6025224
4FGL J1838.4-0630c,1.30998e-09,1.63037e-11,2.33307,9.01482,0.0,10.0,,
4FGL J1838.4-0545,4.86217e-09,3.66879e-11,2.47482,3.63863,0.0,10.0,,
4FGL J1838.5+3837,1.49148e-10,2.51146e-12,2.60416,10.6986,0.21466,0.401606,,
4FGL J1838.7-0601,1.28439e-09,1.4437e-11,2.14788,10.5359,0.379255,0.359709,,
4FGL J1838.8+4802,2.5056e-09,2.66112e-11,1.85258,253.221,0.506573,0.12384,bll,GB6 J1838+4802
4FGL J1838.9-3457,5.89829e-10,3.7551e-12,2.35932,15.8575,0.253422,0.166659,bcu,AT20G J183923-345348
4FGL J1838.9-0704e,5.82603e-09,6.96744e-11,1.84539,16.2902,0.184887,0.0981453,pwn,HESS J1837-069
4FGL J1838.9-0537,1.61394e-08,1.1223e-10,2.40749,2.59311,0.0,10.0,PSR,PSR J1838-0537
4FGL J1839.0-1502,4.67505e-10,7.7297e-12,2.59078,11.6099,0.310039,0.307982,,
4FGL J1839.4-0553,1.49813e-08,9.78151e-11,2.44585,22.18,0.157151,0.0649069,unk,NVSS J183922-055321
4FGL J1839.6-7107,2.00255e-10,4.78989e-12,2.85928,75.426,0.884119,0.23541,fsrq,PKS 1831-711
4FGL J1840.0-0341,2.12323e-09,9.20361e-12,2.59672,10.1907,0.206389,0.258805,spp,SNR G028.8+01.5
4FGL J1840.0-0411,2.84936e-09,1.70683e-11,2.40543,5.41604,0.0,10.0,spp,SNR G027.8+00.6
4FGL J1840.4-1705,3.27089e-10,3.76306e-12,2.21054,9.54103,0.0,10.0,,
4FGL J1840.4-1139,1.05366e-09,4.51582e-12,2.39283,6.61156,0.0,10.0,,
4FGL J1840.6-5545,1.57074e-10,2.86919e-12,2.66147,159.223,2.13071,0.525007,bcu,PMN J1841-5544
4FGL J1840.8-0453e,9.49487e-09,7.23365e-11,2.37331,5.92041,0.0,10.0,spp,Kes 73
4FGL J1840.9-0532e,1.16816e-08,1.31107e-10,1.98143,6.61097,0.0,10.0,PWN,HESS J1841-055
4FGL J1841.0+6115,3.09786e-10,4.83397e-12,2.54683,55.3824,0.792978,0.226896,bcu,87GB 184000.4+611120
4FGL J1841.3-4442,1.17922e-10,1.36374e-12,2.22135,9.53561,0.0,10.0,,
4FGL J1841.3+2909,3.56e-10,4.6276e-12,1.74195,8.21468,0.0,10.0,bll,MG3 J184126+2910
4FGL J1841.6+7113,1.04457e-10,1.1914e-12,1.93309,7.26077,0.0,10.0,,
4FGL J1841.8+3218,4.81781e-10,4.39713e-12,1.89768,41.0905,0.633465,0.188261,bll,RX J1841.7+3218
4FGL J1842.1+2737,8.08028e-10,3.8032e-12,2.1519,17.3509,0.245634,0.126275,,
4FGL J1842.2-0328,1.38745e-09,2.50627e-11,2.65381,5.40793,0.0,10.0,,
4FGL J1842.2-0751,7.14568e-10,9.05316e-12,2.35436,5.62492,0.0,10.0,spp,SNR G025.1-02.3
4FGL J1842.3+6810,2.58512e-10,4.13828e-12,2.56655,22.5382,0.39136,0.167009,fsrq,S4 1842+68
4FGL J1842.4-5840,2.224e-10,3.07138e-12,1.68161,44.6324,0.892191,0.282002,bll,1RXS J184230.6-584202
4FGL J1842.4+7613,8.27797e-11,1.88995e-12,2.80485,15.2865,0.516795,0.297882,bcu,NVSS J184225+761046
4FGL J1842.5-0359c,3.75774e-09,3.62073e-11,2.62067,11.4995,0.0935984,0.277088,unk,NVSS J184240-035858
4FGL J1843.3-1242,9.23014e-10,6.12716e-12,2.37435,18.0339,0.273473,0.176996,,
4FGL J1843.4-4835,1.47142e-10,1.6367e-12,2.03228,4.79541,0.0,10.0,rdg,PKS 1839-48
4FGL J1843.7-0326,1.98853e-09,3.13047e-11,2.5537,2.81939,0.0,10.0,,
4FGL J1843.7-1114,2.06537e-09,2.17865e-11,2.6206,12.5536,0.0846118,0.110041,PSR,PSR J1843-1113
4FGL J1843.8-2011,5.38622e-10,2.65718e-12,2.32518,13.4964,0.310583,0.230877,bcu,NVSS J184339-200606
4FGL J1844.4+1547,2.31666e-09,2.00061e-11,2.04594,82.2452,0.466445,0.122354,bll,NVSS J184425+154646
4FGL J1844.4-0345,8.43551e-09,4.63346e-11,2.49693,18.2171,0.133151,0.0727811,PSR,PSR J1844-0346
4FGL J1844.4-0306,5.13776e-09,5.12737e-11,2.64031,7.78593,0.0,10.0,unk,NVSS J184431-030716
4FGL J1844.7-2110,3.12324e-10,4.57362e-12,2.49519,14.1357,0.377929,0.336859,,
4FGL J1844.8-0957,5.78851e-10,8.41123e-12,2.4886,9.07994,0.121288,0.510043,,
4FGL J1844.8-3248,1.87416e-10,2.13538e-12,1.93566,7.47513,0.0,10.0,bcu,NVSS J184445-324641
4FGL J1844.9+5709,4.88744e-10,5.63522e-12,2.21519,5.40645,0.0,10.0,bll,TXS 1843+571
4FGL J1845.0+1613,4.74845e-10,6.12222e-12,2.37406,9.37368,0.040859,1.75055,bcu,87GB 184225.9+161105
4FGL J1845.0+0159,6.57274e-10,2.94897e-12,2.36088,5.73137,0.0,10.0,,
4FGL J1845.8-0831,1.37126e-09,8.30162e-12,2.42867,9.46703,0.0855997,0.269744,spp,SNR G025.1-02.3
4FGL J1845.8-2521,1.1155e-09,7.81293e-12,2.34323,3.54566,0.0,10.0,,
4FGL J1846.0+0507,7.7592e-10,4.10447e-12,2.31507,9.94541,0.19861,0.293291,,
4FGL J1846.3+0919,6.56833e-09,3.56662e-11,2.18399,16.9513,0.0810398,0.0380691,PSR,PSR J1846+0919
4FGL J1846.7+7238,9.81963e-11,1.20092e-12,1.81394,20.0799,0.707639,0.343032,bcu,RX J1846.1+7237
4FGL J1846.9-0227,4.68754e-09,3.42474e-11,2.50308,9.57401,0.042587,0.47265,unk,TXS 1844-025
4FGL J1846.9-0247c,3.14596e-09,2.16725e-11,2.53055,12.2613,0.259245,0.2844,,
4FGL J1847.0-0625,7.71128e-10,3.86457e-12,2.42021,15.2089,0.459509,0.261748,,
4FGL J1847.2-0141,5.4031e-09,4.19379e-11,2.54887,11.304,0.0960243,0.201948,,
4FGL J1847.2-0200c,1.88749e-09,2.588e-11,2.43645,11.6003,0.363457,0.360494,,
4FGL J1847.6+5219,1.72765e-10,1.99026e-12,2.21338,14.6529,0.333472,0.292063,bcu,NVSS J184754+521513
4FGL J1847.7-0125,1.07164e-09,1.24337e-11,2.22777,5.446,0.0,10.0,,
4FGL J1847.7+3543,8.27704e-11,1.00708e-12,1.82083,8.21957,0.0,10.0,,
4FGL J1847.7-3433,3.43941e-10,1.77786e-12,2.23145,7.67078,0.0,10.0,,
4FGL J1848.1-4230,3.00602e-10,3.69324e-12,2.31668,9.45249,0.133573,0.472256,bcu,PMN J1848-4230
4FGL J1848.2-0016,1.78059e-09,1.29323e-11,2.53644,3.0238,0.0,10.0,,
4FGL J1848.4+3217,2.42518e-09,2.13535e-11,2.41084,531.096,1.03705,0.247902,FSRQ,B2 1846+32A
4FGL J1848.5+6537,1.20128e-10,1.55051e-12,1.7496,22.6544,0.739495,0.308214,bll,NVSS J184822+653702
4FGL J1848.5+3243,2.08303e-09,2.44382e-11,2.46532,475.359,1.01075,0.241574,fsrq,B2 1846+32B
4FGL J1848.6-2711,2.69045e-10,5.57023e-12,2.74395,10.4305,0.20808,0.283216,bcu,PMN J1848-2718
4FGL J1848.6-0202c,3.44232e-09,2.73679e-11,2.55544,8.88941,0.148894,0.253531,unk,NVSS J184840-020408
4FGL J1848.7-6307,7.53985e-11,8.76801e-13,1.89196,5.00656,0.0,10.0,,
4FGL J1848.7-0129,7.3101e-09,3.66514e-11,2.48482,5.74476,0.0,10.0,glc,GLIMPSE C01
4FGL J1848.9+4247,2.57056e-10,2.86043e-12,2.02838,15.4765,0.3966,0.218434,bll,RGB J1848+427
4FGL J1849.0-1826,2.54999e-10,3.39248e-12,2.407,12.6272,0.446136,0.330669,,
4FGL J1849.2-1647,5.71942e-10,6.45379e-12,1.96265,1.45928,0.0,10.0,bcu,1RXS J184919.7-164726
4FGL J1849.2+6705,4.40952e-09,4.41621e-11,2.29491,1860.47,0.841855,0.199125,FSRQ,S4 1849+67
4FGL J1849.3-6447,1.37196e-10,1.58825e-12,1.90065,7.8322,0.0,10.0,bcu,1RXS J184924.8-644933
4FGL J1849.4+2745,4.34602e-10,5.27203e-12,2.29955,34.8004,0.592081,0.185666,bll,MG2 J184929+2748
4FGL J1849.4-0056,7.34146e-09,6.2193e-11,2.40077,11.4246,0.0937457,0.0837853,snr,3C 391
4FGL J1849.4-0117,1.93415e-09,2.71344e-11,2.45765,12.1585,0.31953,0.277914,,
4FGL J1849.4-4313,1.25463e-09,1.0718e-11,2.19185,52.1508,0.37189,0.106083,bll,PMN J1849-4314
4FGL J1849.8-0952,4.30498e-10,3.4249e-12,2.61776,4.9564,0.0,10.0,,
4FGL J1850.1-0758,6.23969e-10,7.33708e-12,2.25197,10.6244,0.21437,0.298931,bcu,NVSS J185002-075842
4FGL J1850.2-0201,1.16704e-09,1.4819e-11,2.35695,6.84846,0.0,10.0,,
4FGL J1850.3-0031,2.74856e-09,1.61089e-11,2.57507,7.93804,0.0,10.0,spp,SNR G032.4+00.1
4FGL J1850.5+2631,1.78098e-10,2.47182e-12,1.67698,8.45369,0.0,10.0,bll,NVSS J185023+263151
4FGL J1850.7-3126,3.54487e-10,2.82569e-12,2.52669,5.25449,0.0,10.0,,
4FGL J1850.8-1105,6.51907e-10,3.17887e-12,2.46754,6.12135,0.0,10.0,,
4FGL J1851.0-3003,2.27569e-10,2.90016e-12,2.36109,8.91307,0.0,10.0,,
4FGL J1851.5+3406,1.92253e-10,2.2872e-12,2.27097,18.781,0.588907,0.275722,bcu,B2 1849+34
4FGL J1851.5+0718,1.24667e-09,1.24426e-11,2.50945,4.86539,0.0,10.0,,
4FGL J1851.8-0007c,1.41569e-09,2.35038e-11,2.59382,4.68416,0.0,10.0,spp,SNR G032.8-00.1
4FGL J1851.9-1522,3.89356e-10,3.16148e-12,2.62521,6.28938,0.0,10.0,,
4FGL J1852.2-1309,8.66152e-10,4.44359e-12,2.30858,11.2475,0.186722,0.21308,psr,PSR J1852-13
4FGL J1852.4+0037e,1.00678e-08,8.70392e-11,2.36303,14.0647,0.116515,0.0813854,spp,Kes 79
4FGL J1852.4+4856,1.28813e-09,1.54931e-11,2.28743,418.806,0.871624,0.20913,fsrq,S4 1851+48
4FGL J1852.6+0203,2.20131e-09,3.60215e-11,2.5831,3.3146,0.0,10.0,,
4FGL J1852.6-1159,3.9491e-10,5.62332e-12,2.47097,4.73854,0.0,10.0,,
4FGL J1853.2-0922c,3.95367e-10,6.26521e-12,2.55878,5.10216,0.0,10.0,,
4FGL J1853.3-0005,1.36131e-09,7.40623e-12,2.38747,12.2087,0.291035,0.245797,PSR,PSR J1853-0004
4FGL J1853.3-2447,3.381e-10,5.15073e-12,2.5278,9.54396,0.180012,0.426724,,
4FGL J1853.6-0620,5.52264e-10,8.36217e-12,2.52287,12.1771,0.210315,0.266502,,
4FGL J1853.8+6714,1.26233e-10,1.46253e-12,2.22498,8.96451,0.0,10.0,bll,1ES 1853+671
4FGL J1853.8-1107,2.69276e-10,3.6663e-12,2.42976,14.0618,0.362648,0.626286,,
4FGL J1854.3-3640,2.08221e-10,2.33623e-12,2.14098,8.4235,0.0,10.0,,
4FGL J1854.6-6007,1.87945e-10,2.08808e-12,2.05038,8.20422,0.0,10.0,bll,PMN J1854-6009
4FGL J1854.7+0153,4.916e-09,3.87765e-11,2.47743,1.72293,0.0,10.0,,
4FGL J1854.9+4054,1.21325e-10,1.47371e-12,2.3014,5.19182,0.0,10.0,,
4FGL J1855.1-2243,5.97442e-10,3.43003e-12,2.28542,2.17083,0.0,10.0,glc,NGC 6717
4FGL J1855.2+0756,5.64898e-10,6.82592e-12,2.29408,13.2827,0.0,10.0,,
4FGL J1855.2+0456,2.0954e-09,3.21819e-11,2.71863,8.15564,0.0,10.0,,
4FGL J1855.3-0740,5.99919e-10,4.42584e-12,2.67739,5.93803,0.0,10.0,,
4FGL J1855.6-3603,3.87919e-10,1.9001e-12,2.28654,7.55365,0.0,10.0,,
4FGL J1855.8+0150,2.99709e-09,2.00397e-11,2.42985,6.29808,0.0,10.0,,
4FGL J1855.8-2028,2.03104e-10,2.28675e-12,2.15371,23.1799,0.992275,0.388292,bcu,PMN J1855-2027
4FGL J1855.9+0121e,6.46278e-08,4.88805e-10,2.33813,41.362,0.0,10.0,SNR,W 44
4FGL J1855.9-1435,7.76904e-10,5.38417e-12,2.24263,6.24816,0.0,10.0,PSR,PSR J1855-1436
4FGL J1856.1-1222,5.4759e-10,6.33578e-12,2.2223,12.507,0.299204,0.236433,,
4FGL J1856.2+0749,1.61792e-09,2.38076e-11,2.66411,10.59,0.0,10.0,unk,NVSS J185612+075340
4FGL J1856.5+1735,4.27058e-10,7.00546e-12,2.58493,5.22168,0.0,10.0,,
4FGL J1856.7+0125c,6.82783e-09,5.70071e-11,2.48535,5.16285,0.0,10.0,,
4FGL J1857.1+0056,4.08631e-09,2.23765e-11,2.3861,9.28028,0.0,10.0,,
4FGL J1857.2+0941,5.3581e-10,1.07256e-11,2.72231,8.10569,0.0952918,1.02694,psr,PSR J1857+0943
4FGL J1857.4+0106,2.39605e-09,1.23661e-11,2.38832,3.39913,0.0,10.0,,
4FGL J1857.6+0143,2.8659e-09,1.38439e-11,2.53348,7.33928,0.0,10.0,PSR,PSR J1857+0143
4FGL J1857.6+0212,6.36121e-09,5.72131e-11,2.60816,5.11133,0.0,10.0,spp,SNR G035.6-00.4
4FGL J1857.7+0246e,9.00557e-09,1.00652e-10,2.1238,6.33845,0.0,10.0,PWN,HESS J1857+026
4FGL J1857.8-3220,3.30606e-10,4.43957e-12,2.41632,10.287,0.182408,0.321734,,
4FGL J1857.9+0313c,2.35458e-09,2.28289e-11,2.49873,13.0209,0.32923,0.232235,bcu,LQAC 284+003
4FGL J1858.0+0354,5.73073e-09,3.97767e-11,2.59194,12.7963,0.123575,0.091139,,
4FGL J1858.0-1052,3.60478e-10,5.9671e-12,2.59164,3.5112,0.0,10.0,,
4FGL J1858.1-1821,1.65979e-10,1.86719e-12,2.1508,6.60865,0.0,10.0,bcu,NVSS J185806-182314
4FGL J1858.1+7318,2.52937e-10,3.27999e-12,2.38032,9.50803,0.0957235,0.294716,bcu,GALEXASC J185820.26+731714.3
4FGL J1858.3-2511,1.39703e-09,1.21664e-11,2.37524,73.9342,0.441208,0.120315,bcu,PMN J1858-2511
4FGL J1858.3-2216,2.23992e-09,1.12406e-11,2.18013,5.31027,0.0,10.0,PSR,PSR J1858-2216
4FGL J1858.3-5424,7.01189e-10,4.32792e-12,2.26495,9.44201,0.0943391,0.161034,,
4FGL J1858.3+0209,1.1992e-09,1.43223e-11,2.27696,5.47428,0.0,10.0,spp,SNR G035.6-00.4
4FGL J1858.3-1318,5.32853e-10,3.49779e-12,2.44156,3.28687,0.0,10.0,,
4FGL J1858.3+4321,2.19117e-10,2.55087e-12,2.23415,7.92667,0.0,10.0,bll,NVSS J185813+432452
4FGL J1858.5+0640,9.28142e-10,1.23711e-11,2.4089,8.75439,0.0,10.0,bcu,NVSS J185831+064016
4FGL J1858.5-4446,2.3726e-10,3.22166e-12,2.42716,9.49021,0.0,10.0,,
4FGL J1858.7+5708,1.97118e-10,2.34857e-12,2.27328,14.5804,0.393143,0.26293,fsrq,87GB 185759.9+570427
4FGL J1858.9+3636,3.31549e-10,1.87642e-12,2.41137,5.95941,0.0,10.0,,
4FGL J1859.0+2329,2.96451e-10,3.77107e-12,2.359,8.19986,0.0,10.0,bcu,NVSS J185857+233007
4FGL J1859.2-0706,5.83695e-10,3.77887e-12,2.41963,6.30011,0.0,10.0,,
4FGL J1859.3+0058,1.72417e-09,2.25626e-11,2.39,6.34444,0.0,10.0,,
4FGL J1859.8+1545,2.24191e-10,2.54401e-12,2.1775,6.97139,0.0,10.0,,
4FGL J1900.4-4941,3.23352e-10,1.95084e-12,2.3291,11.3595,0.24267,0.243137,,
4FGL J1900.4+0339,4.31941e-09,3.23698e-11,2.54964,9.88963,0.0593454,0.256864,,
4FGL J1900.7+0426,4.14731e-09,3.86675e-11,2.62135,9.0016,0.019343,0.85127,,
4FGL J1900.8+0118,1.32805e-09,1.19216e-11,2.67636,6.91318,0.0,10.0,unk,NVSS J190146+011301
4FGL J1900.9+0538,2.19814e-09,2.14853e-11,2.63619,8.26406,0.0,10.0,,
4FGL J1901.1+0730,2.1737e-09,1.72126e-11,2.46731,4.62453,0.0,10.0,,
4FGL J1901.2-7307,1.34458e-10,2.29237e-12,2.61313,16.1908,0.631553,0.299655,,
4FGL J1901.4-0126,2.67051e-09,1.94897e-11,2.41268,10.1158,0.0867751,0.10079,PSR,PSR J1901-0125
4FGL J1901.5-2208,1.87703e-10,2.09651e-12,2.1204,7.36881,0.0,10.0,,
4FGL J1901.5-1112,4.1852e-10,6.37317e-12,2.52746,10.6311,0.197297,0.514023,,
4FGL J1901.7-5140,2.96998e-10,1.42523e-12,2.28062,3.30467,0.0,10.0,bcu,PMN J1901-5138
4FGL J1901.8-0718,6.34801e-10,3.39664e-12,2.32072,10.4274,0.220647,0.289846,,
4FGL J1902.0-5105,2.75497e-09,2.26829e-11,2.31275,7.08052,0.0,10.0,PSR,PSR J1902-5105
4FGL J1902.2+0448,3.93868e-09,3.63326e-11,2.60844,7.65086,0.0,10.0,,
4FGL J1902.4-0629,2.01491e-10,2.28333e-12,1.94999,7.52559,0.0,10.0,bcu,NVSS J190223-062850
4FGL J1902.4-3417,2.94929e-10,1.83814e-12,2.34868,5.96315,0.0,10.0,,
4FGL J1902.5+0654,2.20894e-09,1.5761e-11,2.42902,12.4583,0.195712,0.162406,,
4FGL J1902.7-3246,1.80809e-10,2.41304e-12,2.41016,7.73865,0.0,10.0,,
4FGL J1902.8+1451,2.93455e-10,3.3502e-12,2.19303,7.85318,0.0,10.0,unk,1RXS J190249.1+145133
4FGL J1902.9-6748,1.30135e-09,1.47339e-11,2.44412,279.219,0.575031,0.140385,fsrq,PMN J1903-6749
4FGL J1903.2+5540,4.43502e-09,3.97872e-11,1.94807,70.2399,0.168829,0.0454894,bll,TXS 1902+556
4FGL J1903.4-7053,1.03617e-09,5.26153e-12,2.08416,7.13186,0.0,10.0,PSR,PSR J1903-7051
4FGL J1903.5-0825,4.20874e-10,2.43686e-12,2.673,6.26478,0.0,10.0,,
4FGL J1903.8+0531,3.17034e-09,2.76016e-11,2.46148,10.2192,0.121675,0.224349,spp,SNR G039.2-00.3
4FGL J1904.0-5925,2.5821e-10,1.94171e-12,2.48589,8.05435,0.0,10.0,,
4FGL J1904.1+3627,4.62727e-10,5.56594e-12,1.83688,31.9017,0.560084,0.179247,bll,MG2 J190411+3627
4FGL J1904.4-1129,4.14426e-10,2.3443e-12,2.5357,8.11062,0.0,10.0,psr,PSR J1904-11
4FGL J1904.6-2713,2.68282e-10,4.90799e-12,2.6625,13.2264,0.211874,0.262448,,
4FGL J1904.7+0615,1.78308e-09,1.75807e-11,2.54505,10.3899,0.259993,0.285252,,
4FGL J1904.7-0708,1.81586e-09,1.28927e-11,2.42239,16.5927,0.147396,0.0858066,,
4FGL J1905.2-5120,2.85865e-10,3.89229e-12,2.42979,12.1806,0.294356,0.271331,,
4FGL J1905.8+4942,2.90842e-10,1.95855e-12,2.4297,17.651,0.374957,0.179987,,
4FGL J1906.0-1718,4.36708e-10,2.18179e-12,2.40693,10.0079,0.118762,0.533377,,
4FGL J1906.1+1651,5.14847e-10,2.66531e-12,2.18027,9.53423,0.0,10.0,,
4FGL J1906.2+0631,1.41635e-09,1.2658e-11,2.51685,6.74095,0.0,10.0,spp,SNR G040.5-00.5
4FGL J1906.4-2001,2.91507e-10,4.68114e-12,2.56893,8.90891,0.143783,0.429526,,
4FGL J1906.4-1757,5.63306e-10,3.51623e-12,2.31289,5.51595,0.0,10.0,,
4FGL J1906.4+0723,9.87489e-09,7.76412e-11,2.45933,9.12522,0.0,10.0,PSR,PSR J1906+0722
4FGL J1906.7+5419,3.15005e-10,1.64158e-12,2.36686,10.3936,0.211053,0.252103,bcu,TXS 1905+542
4FGL J1906.9+0712,7.17688e-09,5.50099e-11,2.38032,3.88533,0.0,10.0,,
4FGL J1907.0+3556,1.81381e-10,2.19213e-12,2.29435,6.97767,0.0,10.0,,
4FGL J1907.2+0126,5.19804e-10,5.8944e-12,2.17559,16.9175,0.404038,0.240715,bcu,2MASS J19071198+0127091
4FGL J1907.6+0703,1.32216e-09,1.64016e-11,2.329,8.62409,0.033077,3.74277,snr,3C 397
4FGL J1907.7-1232,2.32123e-10,3.13835e-12,2.42298,8.59039,0.0,10.0,bcu,NVSS J190748-123221
4FGL J1907.7-4037,1.92001e-10,3.09135e-12,2.57092,8.00867,0.0,10.0,,
4FGL J1907.9+0602,4.11199e-08,3.10141e-10,2.36585,8.64516,0.0,10.0,PSR,PSR J1907+0602
