,Name,Class,Average Photon Flux (ph/cm2/s) (0.2-5 MeV),Photon Fluence (ph/cm2) (0.2-5 MeV),Source Counts (ph) (0.2-5 MeV),Background Counts,Duration (s),Coverage,MDP99 (%),Asymmetry
99,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,34020.0,2721600.0,0.005113636363636364,2329.35447914413,0.0
100,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,418.25921303178177,113400.0,9072000.0,0.017045454545454544,1153.443938216512,0.4666666666666667
101,4FGL J0038.2-2459,FSRQ,2.7012337901496437e-06,65.34824785130017,785.5611333729236,302400.0,24192000.0,0.045454545454545456,1002.3290252557223,-0.55
102,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,362.8545805836273,109620.0,8769600.0,0.016477272727272726,1306.970909992716,-0.9310344827586207
103,4FGL J0038.2-2459,FSRQ,3.213764305707353e-06,21.380531173009878,257.01858661311593,83160.0,6652800.0,0.0125,1606.9369545208008,0.36363636363636365
104,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,37800.0,3024000.0,0.005681818181818182,2128.9096031381955,0.0
105,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,300.918531871843,79380.0,6350400.0,0.011931818181818182,1341.4184305371305,0.0
106,4FGL J0038.2-2459,FSRQ,2.7763169443601013e-06,20.988956099362365,252.31140365459063,94500.0,7560000.0,0.014204545454545454,1744.5927538958567,-0.84
107,4FGL J0038.2-2459,FSRQ,nan,nan,,11340.0,907200.0,0.0017045454545454545,,0.0
108,4FGL J0038.2-2459,FSRQ,4.108243040038072e-06,37.269980859225385,448.02805533794816,113400.0,9072000.0,0.017045454545454544,1076.9451471125997,-0.26666666666666666
109,4FGL J0039.1+4330,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
110,4FGL J0043.8+3425,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
111,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
112,4FGL J0045.1-3706,FSRQ,4.496107268378513e-05,1658.739862308348,22215.80253862231,461160.0,36892800.0,0.0778061224489796,44.75241577901717,0.8934426229508197
113,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,55924.488114382184,1152900.0,92232000.0,0.19451530612244897,28.113547117183458,0.0
114,4FGL J0045.3+2128,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
115,4FGL J0045.7+1217,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
116,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
117,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
118,4FGL J0049.7+0237,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333.0,,-3333
119,4FGL J0050.0-5736,FSRQ,2.2127584042471758e-05,1626.0056837097607,21507.552627344354,918540.0,73483200.0,0.14160839160839161,64.46440147122074,0.0
120,4FGL J0050.0-5736,FSRQ,2.7668155117205305e-05,267.7392034381723,3541.448265550844,120960.0,9676800.0,0.018648018648018648,142.47620452355721,0.8125
121,4FGL J0050.0-5736,FSRQ,3.186735228340794e-05,472.1976791946255,6245.867734371998,185220.0,14817600.0,0.028554778554778556,100.18182443769359,-0.8775510204081632
122,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,8278.368170446793,351540.0,28123200.0,0.05419580419580419,103.61746547557549,0.0
123,4FGL J0050.0-5736,FSRQ,2.334066435537684e-05,599.9484365906063,7935.656500428735,321300.0,25704000.0,0.049533799533799536,103.39668340681456,0.9411764705882353
124,4FGL J0050.4-0452,FSRQ,1.5580205551557781e-06,242.63988917774026,2928.1648340730176,1946700.0,155736000.0,0.2963176064441887,681.8932821378143,0.9883495145631068
125,4FGL J0050.4-0452,FSRQ,3.1825287546179384e-06,3.849586781585858,46.45660150007251,15120.0,1209600.0,0.0023014959723820483,3790.7981910199355,0.0
126,4FGL J0050.4-0452,FSRQ,1.7566484943989406e-06,109.42936396948537,1320.5875442668964,778680.0,62294400.0,0.11852704257767549,956.3487744758751,-0.970873786407767
127,4FGL J0050.4-0452,FSRQ,1.8811781274646243e-06,107.51610222586216,1297.4984068005053,714420.0,57153600.0,0.10874568469505179,932.3951844893041,0.0
128,4FGL J0050.7-0929,BLL,nan,nan,,7560.0,604800.0,0.0011363636363636363,,0.0
129,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,421.6483551222953,536760.0,42940800.0,0.08068181818181819,2485.685682357758,0.9859154929577465
130,4FGL J0050.7-0929,BLL,1.1627840378458853e-06,2.813007144356766,34.68700917816355,30240.0,2419200.0,0.004545454545454545,7173.135144851024,0.0
