,Unnamed: 0.1,Unnamed: 0,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
4278,4278,4611,4FGL J1626.0-2950,FSRQ,0.0004121252013389,13210.426053799592,178810.6539552871,40068000.0,32054400.0,60398.50001157408,0.0603644646924829,50.73508370449732,0.9622641509433962,0.0002892942820758,0.0010776221460149
4279,4279,4612,4FGL J1512.8-0906,FSRQ,0.0014349930894249,3471.5352819368,46833.27813382473,3024000.0,2419200.0,54707.50001157408,0.0045402951191827,53.50687643951023,-0.25,0.0006918049351534,0.0020718996814443
4280,4280,4613,4FGL J1512.8-0906,FSRQ,0.0016785474048647,6091.112822773161,82173.08994603933,4536000.0,3628800.0,54833.50001157408,0.0068104426787741,37.39740973558685,-0.5,0.0006918049351534,0.0032988346883331
4281,4281,4614,4FGL J1512.8-0906,FSRQ,0.0022821762785369,28985.464478441867,391032.84555979294,15876000.0,12700800.0,54889.50001157408,0.0238365493757094,14.749488884321934,-0.6666666666666666,0.0006918049351534,0.0052318360671108
4282,4282,4615,4FGL J1512.8-0906,FSRQ,0.0006752000824073,1225.0830295199437,16527.17014200308,2268000.0,1814400.0,55050.50001157408,0.003405221339387,130.77830468729366,0.0,0.0006918049351534,0.0008137125564555
4283,4283,4616,4FGL J1512.8-0906,FSRQ,0.0012523170181499,10603.618656079194,143049.7406519547,10584000.0,8467200.0,55141.50001157408,0.0158910329171396,32.74078665626918,0.3571428571428571,0.0006918049351534,0.0024422951552221
4284,4284,4617,4FGL J1512.8-0906,FSRQ,0.0009009098242406,3269.22157020465,44103.93403608823,4536000.0,3628800.0,55267.50001157408,0.0068104426787741,69.38991799117719,-0.8333333333333334,0.0006918049351534,0.0014121327437777
4285,4285,4618,4FGL J1512.8-0906,FSRQ,0.0007656768934499,3704.6510812683096,49978.162509417314,6048000.0,4838400.0,55393.50001157408,0.0090805902383654,70.65594104185882,-0.875,0.0006918049351534,0.0010868792183666
4286,4286,4619,4FGL J1512.8-0906,FSRQ,0.0007529445490388,910.7617265173982,12286.770488426291,1512000.0,1209600.0,55610.50001157408,0.0022701475595913,143.6916830664842,-0.5,0.0006918049351534,0.0008854766794999
4287,4287,4620,4FGL J1512.8-0906,FSRQ,0.0008079251271777,1954.53246766839,26367.919449412915,3024000.0,2419200.0,55652.50001157408,0.0045402951191827,94.71882165200302,-0.5,0.0006918049351534,0.0010382648124332
4288,4288,4621,4FGL J1512.8-0906,FSRQ,0.0014641038586921,8854.900137370154,119458.38578639828,7560000.0,6048000.0,55729.50001157408,0.0113507377979568,33.17299560727531,-0.7,0.0006918049351534,0.0037734038891109
4289,4289,4622,4FGL J1512.8-0906,FSRQ,0.0030551196109689,16629.627066426438,224344.52955616184,6804000.0,5443200.0,55834.50001157408,0.0102156640181611,16.898457919942977,0.0,0.0006918049351534,0.0075468077782218
4290,4290,4623,4FGL J1512.8-0906,FSRQ,0.0024983608763505,24176.138528269294,326151.89763090084,12096000.0,9676800.0,55932.50001157408,0.0181611804767309,15.453061944846564,-0.125,0.0006918049351534,0.0061925493272219
4291,4291,4624,4FGL J1512.8-0906,FSRQ,0.0007855470673036,1425.296598915775,19228.181948067584,2268000.0,1814400.0,56156.50001157408,0.003405221339387,112.47410893713304,0.0,0.0006918049351534,0.0009202012551666
4292,4292,4625,4FGL J1512.8-0906,FSRQ,0.0008646419340999,1568.8063252309682,21164.22187898795,2268000.0,1814400.0,56254.50001157408,0.003405221339387,102.22855129605236,0.6666666666666666,0.0006918049351534,0.0013658333095554
4293,4293,4626,4FGL J1512.8-0906,FSRQ,0.0009768128361019,6498.540436019222,87669.55453040835,8316000.0,6652800.0,56296.50001157408,0.0124858115777525,47.28481792952649,0.5454545454545454,0.0006918049351534,0.0020718996814443
4294,4294,4627,4FGL J1512.8-0906,FSRQ,0.0007998227261888,1451.1983543970532,19577.61354535565,2268000.0,1814400.0,56394.50001157408,0.003405221339387,110.47504952905176,0.0,0.0006918049351534,0.0009155713117444
4295,4295,4628,4FGL J1512.8-0906,FSRQ,0.000741176776174,1344.7911426901785,18142.110767307386,2268000.0,1814400.0,56443.50001157408,0.003405221339387,119.17902686984677,0.0,0.0006918049351534,0.0008692718775221
4296,4296,4629,4FGL J1512.8-0906,FSRQ,0.0009705518898832,1173.979566002826,15837.751044650957,1512000.0,1209600.0,56471.50001157408,0.0022701475595913,111.60435551185373,0.0,0.0006918049351534,0.0010706744163888
4297,4297,4630,4FGL J1512.8-0906,FSRQ,0.0016647083415215,19129.49649409256,258069.40074307207,14364000.0,11491200.0,56499.50001157408,0.021566401816118,21.188682069357835,-0.2105263157894736,0.0006918049351534,0.0038428530404442
4298,4298,4631,4FGL J1512.8-0906,FSRQ,0.0008391772452777,1268.8359948599418,17117.426218503195,1890000.0,1512000.0,56667.50001157408,0.0028376844494892,115.36824606338192,0.4,0.0006918049351534,0.0010035402367666
4299,4299,4632,4FGL J1512.8-0906,FSRQ,0.0006383534493388,772.1523323202847,10416.839238073942,1512000.0,1209600.0,56744.50001157408,0.0022701475595913,169.38184735106933,0.0,0.0006918049351534,0.0006887040840555
4300,4300,4633,4FGL J1512.8-0906,FSRQ,0.0008095456073755,2448.0659167035674,33026.00799233416,3780000.0,3024000.0,56772.50001157408,0.0056753688989784,84.55023900039077,0.0,0.0006918049351534,0.0008715868492332
4301,4301,4634,4FGL J1512.8-0906,FSRQ,0.0010937083849143,6614.748311962257,89237.27466959265,7560000.0,6048000.0,56814.50001157408,0.0113507377979568,44.3199034338609,-0.7,0.0006918049351534,0.0013426835924443
4302,4302,4635,4FGL J1512.8-0906,FSRQ,0.0010079386830177,6096.01315489124,82239.19862660734,7560000.0,6048000.0,56898.50001157408,0.0113507377979568,48.06926494541946,0.7,0.0006918049351534,0.001689929349111
4303,4303,4636,4FGL J1512.8-0906,FSRQ,0.0010868792183666,1972.0336538043896,26604.02188001297,2268000.0,1814400.0,57045.50001157408,0.003405221339387,81.42215944125313,0.0,0.0006918049351534,0.0011111864213332
4304,4304,4637,4FGL J1512.8-0906,FSRQ,0.0020706301808285,38821.83113431885,523731.8556542416,23436000.0,18748800.0,57080.50001157408,0.0351872871736662,13.364971092802396,-0.7096774193548387,0.0006918049351534,0.0049656143203331
4305,4305,4638,4FGL J1512.8-0906,FSRQ,0.0007095388294555,1716.5163362188011,23156.92639325232,3024000.0,2419200.0,57535.50001157408,0.0045402951191827,107.7959719180534,0.0,0.0006918049351534,0.0008345473018555
4306,4306,4639,4FGL J1512.8-0906,FSRQ,0.0015843876842817,10540.614385989596,142199.7719017945,8316000.0,6652800.0,57598.50001157408,0.0124858115777525,29.24664858959513,0.1818181818181818,0.0006918049351534,0.0030441878001109
4307,4307,4640,4FGL J1512.8-0906,FSRQ,0.000960713260111,581.0393797151734,7838.600695921462,756000.0,604800.0,57759.50001157408,0.0011350737797956,159.44037112839078,0.0,0.0006918049351534,0.000960713260111
4308,4308,4641,4FGL J1512.8-0906,FSRQ,0.0007701139225629,1397.294701098176,18850.41805910752,2268000.0,1814400.0,57787.50001157408,0.003405221339387,114.71862432605135,0.0,0.0006918049351534,0.0008299173584332
4309,4309,4642,4FGL J1512.8-0906,FSRQ,0.0008276023867221,500.5339234895771,6752.529515161261,756000.0,604800.0,57864.50001157408,0.0011350737797956,184.9529976499105,0.0,0.0006918049351534,0.0008276023867221
4310,4310,4643,4FGL J1512.8-0906,FSRQ,0.0006290935624944,760.951573193245,10265.733682489914,1512000.0,1209600.0,57990.50001157408,0.0022701475595913,171.8665185842299,0.0,0.0006918049351534,0.0006319872771333
4311,4311,4644,4FGL J1512.8-0906,FSRQ,0.0006840741406333,413.728040255021,5581.461459385042,756000.0,604800.0,58011.50001157408,0.0011350737797956,223.5868663234276,0.0,0.0006918049351534,0.0006840741406333
4312,4312,4645,4FGL J1512.8-0906,FSRQ,0.0008563080359399,3107.370600818929,41920.45875789903,4536000.0,3628800.0,58221.50001157408,0.0068104426787741,72.98676789478907,-0.6666666666666666,0.0006918049351534,0.0012848092996666
4313,4313,4646,4FGL J1512.8-0906,FSRQ,0.001090930418861,1319.5894346543394,17802.12326724332,1512000.0,1209600.0,58333.50001157408,0.0022701475595913,99.3532008419632,0.0,0.0006918049351534,0.0011574858555555
4314,4314,4647,4FGL J1512.8-0906,FSRQ,0.0012905967289443,2731.9351558294743,36855.58941666687,2646000.0,2116800.0,58403.50001157408,0.0039727582292849,63.55230761231452,0.0,0.0006918049351534,0.001377408168111
4315,4315,4648,4FGL J1512.8-0906,FSRQ,0.0012136239195499,4403.9984792628375,59412.81563619508,4536000.0,3628800.0,58494.50001157408,0.0068104426787741,51.596253573266296,0.1666666666666666,0.0006918049351534,0.0015973304806665
4316,4316,4649,4FGL J1512.8-0906,FSRQ,0.0015303120496299,9255.327276161815,124860.40939852728,7560000.0,6048000.0,58557.50001157408,0.0113507377979568,31.748943244943824,0.4,0.0006918049351534,0.0026853671848887
4317,4317,4650,4FGL J1512.8-0906,FSRQ,0.0008594332477499,3118.7113694350573,42073.453132927854,4536000.0,3628800.0,58683.50001157408,0.0068104426787741,72.72257663204888,-0.3333333333333333,0.0006918049351534,0.0010880367042221
4318,4318,4651,4FGL J1512.8-0906,FSRQ,0.0006290935624944,760.951573193245,10265.733682489914,1512000.0,1209600.0,58774.50001157408,0.0022701475595913,171.8665185842299,0.0,0.0006918049351534,0.0007280586031444
4319,4319,4652,4FGL J1512.8-0906,FSRQ,0.0008015589549721,969.5657119343556,13080.07465524244,1512000.0,1209600.0,58858.50001157408,0.0022701475595913,135.01192771495587,0.0,0.0006918049351534,0.0009120988541777
4320,4320,4653,4FGL J1512.8-0906,FSRQ,0.0009618707459666,581.7394271606132,7848.044793145464,756000.0,604800.0,58893.50001157408,0.0011350737797956,159.2494899300434,0.0,0.0006918049351534,0.0009618707459666
4321,4321,4654,4FGL J1512.8-0906,FSRQ,0.0007899840964166,1911.129526051112,25782.38542152481,3024000.0,2419200.0,59019.50001157408,0.0045402951191827,96.8606472823887,0.0,0.0006918049351534,0.0008727443350888
4322,4322,4655,4FGL J1512.8-0906,FSRQ,0.000684652883561,2070.390319888705,27930.91753998521,3780000.0,3024000.0,59292.50001157408,0.0056753688989784,99.90687280189351,0.0,0.0006918049351534,0.0008171850140221
4323,4323,4656,4FGL J1512.8-0906,FSRQ,0.000781013581036,1889.4280552424736,25489.61840758076,3024000.0,2419200.0,59383.50001157408,0.0045402951191827,97.9684604229108,0.0,0.0006918049351534,0.0010695169305332
4324,4324,4657,4FGL J1256.1-0547,FSRQ,0.0007847635741732,8068.6251642194,108552.1762221658,12852000.0,10281600.0,54777.50001157408,0.0192962542565266,47.42520920657216,0.7058823529411765,0.0004308858305217,0.0012933035858438
4325,4325,4658,4FGL J1256.1-0547,FSRQ,0.0006872984770484,831.3562378378065,11184.74671910195,1512000.0,1209600.0,55008.50001157408,0.0022701475595913,157.79243372930074,0.0,0.0004308858305217,0.0006932107220123
4326,4326,4659,4FGL J1256.1-0547,FSRQ,0.0006110646261202,4804.43451640784,64637.012087971445,9828000.0,7862400.0,55029.50001157408,0.0147559591373439,69.58422616786532,-0.7692307692307693,0.0004308858305217,0.0009681301128316
4327,4327,4660,4FGL J1256.1-0547,FSRQ,0.0004308548517411,1302.9050716651643,17528.783164614077,3780000.0,3024000.0,55155.50001157408,0.0056753688989784,158.97718616170616,0.0,0.0004308858305217,0.0005114091893736
4328,4328,4661,4FGL J1256.1-0547,FSRQ,0.0006878527500138,1664.053372833416,22387.533352266968,3024000.0,2419200.0,55449.50001157408,0.0045402951191827,111.4865217883829,-0.25,0.0004308858305217,0.000953349500422
4329,4329,4662,4FGL J1256.1-0547,FSRQ,0.0005904854657652,1071.376829084528,14413.891336391063,2268000.0,1814400.0,55652.50001157408,0.003405221339387,149.88286801135845,0.0,0.0004308858305217,0.0007833724577111
4330,4330,4663,4FGL J1256.1-0547,FSRQ,0.0005684069259783,2750.180070653776,36999.86374335177,6048000.0,4838400.0,55687.50001157408,0.0090805902383654,95.33803558487978,-0.375,0.0004308858305217,0.0007612015390966
4331,4331,4664,4FGL J1256.1-0547,FSRQ,0.0009655240574857,11678.978999347975,157124.4865921153,15120000.0,12096000.0,56618.50001157408,0.0227014755959137,35.57238422638618,0.85,0.0004308858305217,0.0024535816600009
4332,4332,4665,4FGL J1256.1-0547,FSRQ,0.0005195385261989,628.4338012902989,8454.706390891044,1512000.0,1209600.0,56779.50001157408,0.0022701475595913,208.5567501401584,0.0,0.0004308858305217,0.0005476216897773
4333,4333,4666,4FGL J1256.1-0547,FSRQ,0.0011523950808719,2090.9056347340097,28130.23932901017,2268000.0,1814400.0,56849.50001157408,0.003405221339387,77.03017232459169,0.6666666666666666,0.0004308858305217,0.0018845280822296
4334,4334,4667,4FGL J1256.1-0547,FSRQ,0.0004802467315433,1742.7193394245205,23445.874977300275,4536000.0,3628800.0,56877.50001157408,0.0068104426787741,130.2343734254381,-0.6666666666666666,0.0004308858305217,0.0006525640378857
4335,4335,4668,4FGL J1256.1-0547,FSRQ,0.0009757051766916,2360.425963452396,31756.262055686777,3024000.0,2419200.0,56968.50001157408,0.0045402951191827,78.71654347986724,0.25,0.0004308858305217,0.0018697474698199
4336,4336,4669,4FGL J1256.1-0547,FSRQ,0.0007641576615786,924.3251074454752,12435.514094141308,1512000.0,1209600.0,57143.50001157408,0.0022701475595913,141.97988572758206,0.0,0.0004308858305217,0.0008055433763256
4337,4337,4670,4FGL J1256.1-0547,FSRQ,0.0018712255310609,6790.303207113956,91354.12481537464,4536000.0,3628800.0,57178.50001157408,0.0068104426787741,33.67241338434384,-0.8333333333333334,0.0004308858305217,0.0040351071878328
4338,4338,4671,4FGL J1256.1-0547,FSRQ,0.0004522867397351,547.0860403835889,7360.284937731607,1512000.0,1209600.0,57262.50001157408,0.0022701475595913,239.48140368936217,0.0,0.0004308858305217,0.000473718627729
4339,4339,4672,4FGL J1256.1-0547,FSRQ,0.0004515477091146,546.1921089450535,7348.258328356227,1512000.0,1209600.0,57304.50001157408,0.0022701475595913,239.8724042440002,0.0,0.0004308858305217,0.0004914553626206
4340,4340,4673,4FGL J1256.1-0547,FSRQ,0.0006338419288335,1150.0427956756323,15472.232961424366,2268000.0,1814400.0,57332.50001157408,0.003405221339387,139.66285288132505,0.0,0.0004308858305217,0.0006887765382894
4341,4341,4674,4FGL J1256.1-0547,FSRQ,0.0004444530151579,1344.0259178377871,18082.007195881488,3780000.0,3024000.0,57402.50001157408,0.0056753688989784,154.1244602054498,0.0,0.0004308858305217,0.0004958895463435
4342,4342,4675,4FGL J1256.1-0547,FSRQ,0.00047519668897,574.7979149781823,7733.109828368339,1512000.0,1209600.0,57514.50001157408,0.0022701475595913,227.9636079755776,0.0,0.0004308858305217,0.0005357971998495
4343,4343,4676,4FGL J1256.1-0547,FSRQ,0.0005383838070212,651.2290529729486,8761.384929963197,1512000.0,1209600.0,57542.50001157408,0.0022701475595913,201.27684406563748,-0.5,0.0004308858305217,0.0006629104665725
4344,4344,4677,4FGL J1256.1-0547,FSRQ,0.0004796308726929,1160.3230072187882,15610.53896924122,3024000.0,2419200.0,57752.50001157408,0.0045402951191827,159.70816158747124,0.0,0.0004308858305217,0.0005542729653616
4345,4345,4678,4FGL J1256.1-0547,FSRQ,0.0009071500997416,20299.84207197832,273106.25900078134,27972000.0,22377600.0,57801.50001157408,0.0419977298524404,27.827615281561418,-0.7027027027027027,0.0004308858305217,0.0023796785979527
4346,4346,4679,4FGL J1256.1-0547,FSRQ,0.0008114556212894,981.5367195117328,13205.217094165528,1512000.0,1209600.0,58074.50001157408,0.0022701475595913,133.73794115674775,0.5,0.0004308858305217,0.0009755204190365
4347,4347,4680,4FGL J1256.1-0547,FSRQ,0.0021108236054602,45958.54019696427,618308.5039689048,27216000.0,21772800.0,58095.50001157408,0.0408626560726447,12.20171947419688,-0.6944444444444444,0.0004308858305217,0.0098291072524133
4348,4348,4681,4FGL J1256.1-0547,FSRQ,0.0007074796978385,5562.4883762857535,74835.57683829234,9828000.0,7862400.0,58396.50001157408,0.0147559591373439,60.13228553255351,0.1538461538461538,0.0004308858305217,0.0012194005237956
4349,4349,4682,4FGL J1256.1-0547,FSRQ,0.0006324624050086,2103.822944020845,28304.02383448439,4158000.0,3326400.0,58550.50001157408,0.0062429057888762,103.37207612690928,0.2727272727272727,0.0004308858305217,0.0011085459307233
4350,4350,4683,4FGL J1256.1-0547,FSRQ,0.0005458972849961,990.4760338970854,13325.48318791931,2268000.0,1814400.0,58662.50001157408,0.003405221339387,162.08644520086054,0.0,0.0004308858305217,0.0005897464351448
4351,4351,4684,4FGL J1256.1-0547,FSRQ,0.0005302544701959,641.3958071490603,8629.092226834031,1512000.0,1209600.0,58690.50001157408,0.0022701475595913,204.353732408179,0.0,0.0004308858305217,0.0005350581692291
4352,4352,4685,4FGL J1256.1-0547,FSRQ,0.0004862082452152,2940.5874670617904,39561.53154030738,7560000.0,6048000.0,58746.50001157408,0.0113507377979568,99.64538954321851,-0.7,0.0004308858305217,0.0006688227115363
4353,4353,4686,4FGL J1256.1-0547,FSRQ,0.0005315477737818,2571.8407486659885,34600.555172963774,6048000.0,4838400.0,58830.50001157408,0.0090805902383654,101.92896606685258,0.0,0.0004308858305217,0.0006614324053315
4354,4354,4687,4FGL J1256.1-0547,FSRQ,0.0004703006111093,2559.940286390487,34440.450935654044,6804000.0,5443200.0,58914.50001157408,0.0102156640181611,108.57897638069424,0.0,0.0004308858305217,0.000559446179705
4355,4355,4688,4FGL J1256.1-0547,FSRQ,0.0005841790711371,5299.672533356382,71299.75368193109,11340000.0,9072000.0,58991.50001157408,0.0170261066969353,67.75097738364101,-0.8,0.0004308858305217,0.001078984705904
4356,4356,4689,4FGL J1256.1-0547,FSRQ,0.0005511056912738,2333.16105457707,31389.45046973773,5292000.0,4233600.0,59187.50001157408,0.0079455164585698,105.11058292834836,0.0,0.0004308858305217,0.0006060051087954
4357,4357,4690,4FGL J1256.1-0547,FSRQ,0.0006178624445284,16815.74429028707,226232.54896024385,34020000.0,27216000.0,59264.50001157408,0.0510783200908059,36.99025706347185,0.1555555555555555,0.0004308858305217,0.0011824489927715
4358,4358,4691,4FGL J1256.1-0547,FSRQ,0.0005488885994124,2323.7747744724497,31263.171071296263,5292000.0,4233600.0,59600.50001157408,0.0079455164585698,105.53389788267964,-0.2857142857142857,0.0004308858305217,0.0006518250072653
4359,4359,4692,4FGL J1256.1-0547,FSRQ,0.0006784301096026,410.3145302876917,5520.213703298705,756000.0,604800.0,60587.50001157408,0.0011350737797956,226.05851193784835,0.0,0.0004308858305217,0.0006784301096026
4360,4360,4693,4FGL J1229.0+0202,FSRQ,0.0063755080887305,61694.51667302797,837487.6789267177,12096000.0,9676800.0,54707.50001157408,0.0181611804767309,6.14066545946133,-0.4375,0.0026298122960605,0.0114625208532831
4361,4361,4694,4FGL J1229.0+0202,FSRQ,0.0035605801491116,6460.316622548162,87697.18712643588,2268000.0,1814400.0,54889.50001157408,0.003405221339387,25.027075598911395,0.0,0.0026298122960605,0.0044271910252173
4362,4362,4695,4FGL J1229.0+0202,FSRQ,0.0056118591677532,27152.41939725724,368587.3222537993,6048000.0,4838400.0,54931.50001157408,0.0090805902383654,9.827605134455018,-0.625,0.0026298122960605,0.0093029154751283
4363,4363,4696,4FGL J1229.0+0202,FSRQ,0.0034429093432506,4164.5431415959765,56532.63462505081,1512000.0,1209600.0,55008.50001157408,0.0022701475595913,31.679884630177384,0.0,0.0026298122960605,0.0038208402844277
4364,4364,4697,4FGL J1229.0+0202,FSRQ,0.0104035958461359,232807.50640649252,3160303.8437017244,27972000.0,22377600.0,55029.50001157408,0.0419977298524404,2.5247177206496825,-0.5405405405405406,0.0026298122960605,0.0362149209567498
4365,4365,4698,4FGL J1229.0+0202,FSRQ,0.0037599283378643,20466.041928663464,277821.4155156297,6804000.0,5443200.0,55316.50001157408,0.0102156640181611,13.697547121321833,0.8888888888888888,0.0026298122960605,0.0057312604266415
4366,4366,4699,4FGL J1229.0+0202,FSRQ,0.0039304817882417,11885.77692764304,161346.45780804608,3780000.0,3024000.0,55414.50001157408,0.0056753688989784,17.59539044505125,0.0,0.0026298122960605,0.0048341935772542
4367,4367,4700,4FGL J1229.0+0202,FSRQ,0.0032793568114068,41650.454990316335,565394.5400196576,15876000.0,12700800.0,55463.50001157408,0.0238365493757094,10.255427123439846,0.1904761904761904,0.0026298122960605,0.0055568307614829
4368,4368,4701,4FGL J1229.0+0202,FSRQ,0.0040229571980242,7299.253540095239,99085.54657442558,2268000.0,1814400.0,55645.50001157408,0.003405221339387,22.204075987071697,0.0,0.0026298122960605,0.0049587861952246
4369,4369,4702,4FGL J1229.0+0202,FSRQ,0.0025209239702691,3049.3096344375845,41393.617873830925,1512000.0,1209600.0,55694.50001157408,0.0022701475595913,43.05696456043409,0.0,0.0026298122960605,0.0029486919586344
4370,4370,4703,4FGL J1229.0+0202,FSRQ,0.002927926522306,7083.23984276276,96153.21450099112,3024000.0,2419200.0,56023.50001157408,0.0045402951191827,26.270007088874493,0.0,0.0026298122960605,0.0037294723645827
4371,4371,4704,4FGL J1229.0+0202,FSRQ,0.0072928212385381,6616.047427601811,89811.19397007469,1134000.0,907200.0,56160.00001157408,0.0017026106696935,17.61419411308827,0.0,0.0026298122960605,0.0072928212385381
4372,4372,4705,4FGL J1229.0+0202,FSRQ,0.0031812648455126,5772.086935698162,78354.64075293532,2268000.0,1814400.0,56268.50001157408,0.003405221339387,27.955556427775967,0.0,0.0026298122960605,0.0034304500814535
4373,4373,4706,4FGL J1229.0+0202,FSRQ,0.0041115563930254,7460.0079195054595,101267.74718721406,2268000.0,1814400.0,56709.50001157408,0.003405221339387,21.73561635493009,0.0,0.0026298122960605,0.0047012947847523
4374,4374,4707,4FGL J1229.0+0202,FSRQ,0.0040783316949,12332.875045377712,167415.703262364,3780000.0,3024000.0,56884.50001157408,0.0056753688989784,16.97056408804853,0.2,0.0026298122960605,0.0055236060633574
4375,4375,4708,4FGL J1229.0+0202,FSRQ,0.003189571020044,7716.210211690493,104745.62941384564,3024000.0,2419200.0,57248.50001157408,0.0045402951191827,24.14822727689301,0.0,0.0026298122960605,0.0038374526334904
4376,4376,4709,4FGL J1229.0+0202,FSRQ,0.0038144885039037,39219.04500173678,532388.7557512324,12852000.0,10281600.0,57290.50001157408,0.0192962542565266,9.82667141307894,0.4705882352941176,0.0026298122960605,0.0072595965404126
4377,4377,4710,4FGL J1229.0+0202,FSRQ,0.0038789835061472,4692.018449035757,63692.98038576292,1512000.0,1209600.0,57451.50001157408,0.0022701475595913,28.182548709723143,0.0,0.0026298122960605,0.004169699614745
4378,4378,4711,4FGL J1229.0+0202,FSRQ,0.0029154672605089,8816.372995779178,119680.0648576166,3780000.0,3024000.0,57654.50001157408,0.0056753688989784,23.59547425208282,0.0,0.0026298122960605,0.0038872896806786
4379,4379,4712,4FGL J1229.0+0202,FSRQ,0.0029165055323254,14111.220367603257,191556.2975413362,6048000.0,4838400.0,57724.50001157408,0.0090805902383654,18.64732143045873,0.0,0.0026298122960605,0.0037128600155199
4380,4380,4713,4FGL J1229.0+0202,FSRQ,0.0026413635009739,3194.993290778096,43371.23717917047,1512000.0,1209600.0,57843.50001157408,0.0022701475595913,41.11982507393618,0.0,0.0026298122960605,0.003098203100199
4381,4381,4714,4FGL J1229.0+0202,FSRQ,0.0075004756018222,6804.431465973161,92368.46031318617,1134000.0,907200.0,57875.00001157408,0.0017026106696935,17.144420869495228,0.0,0.0026298122960605,0.0075004756018222
4382,4382,4715,4FGL J1229.0+0202,FSRQ,0.0037460847136454,2265.632034812769,30755.38988648723,756000.0,604800.0,57906.50001157408,0.0011350737797956,41.24152006154599,0.0,0.0026298122960605,0.0037460847136454
4383,4383,4716,4FGL J1229.0+0202,FSRQ,0.002574914104723,3114.616101072986,42280.13687277623,1512000.0,1209600.0,58011.50001157408,0.0022701475595913,42.16618417491994,0.0,0.0026298122960605,0.0027825684680071
4384,4384,4717,4FGL J1229.0+0202,FSRQ,0.0027327314208189,3305.5119266226206,44871.50010046252,1512000.0,1209600.0,58172.50001157408,0.0022701475595913,39.76416187277374,0.0,0.0026298122960605,0.0029071610859776
4385,4385,4718,4FGL J1229.0+0202,FSRQ,0.0027493437698816,1662.803112024449,22572.13758853054,756000.0,604800.0,58445.50001157408,0.0011350737797956,55.90012480283184,0.0,0.0026298122960605,0.0027493437698816
4386,4386,4719,4FGL J1229.0+0202,FSRQ,0.0026607445748804,7241.482434994692,98301.31822920474,3402000.0,2721600.0,58750.00001157408,0.0051078320090805,27.21632055538832,0.0,0.0026298122960605,0.0031812648455126
4387,4387,4720,4FGL J1229.0+0202,FSRQ,0.006470509959933,7826.72884753502,106245.89233513769,1512000.0,1209600.0,58872.50001157408,0.0022701475595913,17.121670923509612,0.0,0.0026298122960605,0.006470509959933
4388,4388,4721,4FGL J1229.0+0202,FSRQ,0.0054073196199183,3270.3469061266355,44394.14371641505,756000.0,604800.0,59152.50001157408,0.0011350737797956,28.817898341387107,0.0,0.0026298122960605,0.0054073196199183
4389,4389,4722,4FGL J1229.0+0202,FSRQ,0.0032622500471934,7892.035314170421,107132.411334083,3024000.0,2419200.0,59187.50001157408,0.0045402951191827,23.619237556756264,0.75,0.0026298122960605,0.00426106753459
4390,4390,4723,4FGL J1229.0+0202,FSRQ,0.0034221439069222,14487.988444345954,196670.8302275592,5292000.0,4233600.0,59348.50001157408,0.0079455164585698,17.034511321849905,0.0,0.0026298122960605,0.0044271910252173
4391,4391,4724,4FGL J1229.0+0202,FSRQ,0.004784356530066,4340.368244075903,58919.41654528818,1134000.0,907200.0,59464.00001157408,0.0017026106696935,26.50837792562032,0.0,0.0026298122960605,0.004784356530066
4392,4392,4725,4FGL J1229.0+0202,FSRQ,0.0042195366619332,2551.975773137221,34642.43472801666,756000.0,604800.0,60125.50001157408,0.0011350737797956,36.70436288460488,0.0,0.0026298122960605,0.0042195366619332
4393,4393,4726,4FGL J1229.0+0202,FSRQ,0.0045019465959996,5445.554602521157,73922.04575820878,1512000.0,1209600.0,60139.50001157408,0.0022701475595913,24.361441263677623,0.0,0.0026298122960605,0.005307645525542
4394,4394,4727,4FGL J1229.0+0202,FSRQ,0.0038634094289009,18692.720180794488,253749.01500580707,6048000.0,4838400.0,60335.50001157408,0.0090805902383654,14.14693061377322,-0.375,0.0026298122960605,0.0068193692902503
4395,4395,4728,4FGL J1229.0+0202,FSRQ,0.0042735267963871,5169.258012909843,70171.38845497863,1512000.0,1209600.0,60433.50001157408,0.0022701475595913,25.633194384361595,0.0,0.0026298122960605,0.0044354971997487
4396,4396,4729,4FGL J1229.0+0202,FSRQ,0.0040575662585716,4908.032146368238,66625.3124591974,1512000.0,1209600.0,60454.50001157408,0.0022701475595913,26.967228173017897,0.0,0.0026298122960605,0.005058460289601
4397,4397,4730,4FGL J1229.0+0202,FSRQ,0.0034138377323908,4129.378121099991,56055.27824100333,1512000.0,1209600.0,60489.50001157408,0.0022701475595913,31.9448026295664,0.0,0.0026298122960605,0.0036297982702063
4398,4398,4731,4FGL J1229.0+0202,FSRQ,0.0051548119141648,87293.64687923399,1184989.4877594486,21168000.0,16934400.0,60531.50001157408,0.0317820658342792,5.705442682257148,0.3392857142857143,0.0026298122960605,0.0164462255721019
